time,Hip:X,Hip:Y,Hip:Z,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,Spine:X,Spine:Y,Spine:Z,Neck:X,Neck:Y,Neck:Z,Nose:X,Nose:Y,Nose:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
8.44,0.462018,1.761254,0.999026,0.507988,1.896626,1.003422,0.602023,1.892889,0.555714,0.768718,1.852695,0.134119,0.413704,1.625856,0.990749,0.306223,1.726675,0.54821,0.238793,1.83601,0.112469,0.490659,1.761803,1.249431,0.42888,1.774941,1.499008,0.326234,1.770148,1.551618,0.338722,1.767254,1.660617,0.410707,1.626462,1.431814,0.427691,1.48903,1.178173,0.383308,1.443805,0.935149,0.480944,1.903864,1.450372,0.540195,2.040372,1.202402,0.368507,2.068205,1.002097
8.46,0.430753,1.717171,1.003181,0.476419,1.853759,1.006802,0.583659,1.85183,0.558789,0.75798,1.813652,0.138178,0.382393,1.580977,0.996249,0.279864,1.684829,0.550609,0.205361,1.80594,0.120642,0.461965,1.712309,1.254265,0.398734,1.728667,1.503459,0.289059,1.703498,1.552707,0.300721,1.699575,1.663824,0.383333,1.583627,1.436985,0.414415,1.471,1.172293,0.373682,1.440077,0.921466,0.446119,1.861152,1.450645,0.515353,2.00544,1.207396,0.341207,2.031789,1.009648
8.48,0.404604,1.688656,1.004763,0.451772,1.825236,1.009591,0.559258,1.812014,0.559785,0.748449,1.764622,0.145961,0.356433,1.553604,0.997126,0.252473,1.646633,0.54857,0.167088,1.760858,0.11816,0.437231,1.681002,1.253329,0.375279,1.687744,1.503303,0.264787,1.654121,1.551558,0.277425,1.647988,1.662049,0.354581,1.54037,1.436577,0.38544,1.425628,1.173747,0.347591,1.397224,0.922391,0.418906,1.824104,1.464614,0.483562,1.951567,1.212185,0.312891,1.976747,1.009363
8.5,0.407574,1.751133,0.995538,0.452917,1.888184,0.998699,0.565025,1.8819,0.548338,0.776478,1.850392,0.142217,0.360592,1.615693,0.989014,0.259775,1.708424,0.538263,0.181757,1.832679,0.107881,0.440413,1.745989,1.244871,0.38136,1.753697,1.495722,0.270503,1.715806,1.542606,0.284715,1.708794,1.652884,0.365296,1.609743,1.425129,0.389603,1.493013,1.162448,0.352465,1.461987,0.911765,0.420561,1.88553,1.44523,0.492864,2.023677,1.200816,0.320574,2.051083,1.000356
8.52,0.389373,1.746835,0.996805,0.435534,1.884631,0.999111,0.539916,1.883264,0.547515,0.763689,1.828764,0.148974,0.343177,1.612261,0.989622,0.242414,1.701632,0.539459,0.170253,1.814573,0.104055,0.417478,1.732716,1.246011,0.355304,1.730766,1.496022,0.244362,1.694731,1.543026,0.25786,1.688311,1.655538,0.344327,1.595146,1.412005,0.369728,1.473851,1.152421,0.335125,1.44574,0.902399,0.399307,1.865154,1.449506,0.471943,1.999384,1.203449,0.299806,2.030179,1.002566
8.54,0.355315,1.687354,1.000913,0.398874,1.825327,1.001889,0.501114,1.819481,0.553459,0.731949,1.737088,0.166031,0.314265,1.553066,0.994236,0.213949,1.626937,0.547495,0.142991,1.73199,0.114849,0.390399,1.676065,1.24069,0.323954,1.673208,1.490573,0.214989,1.631561,1.532784,0.229128,1.631726,1.642336,0.314811,1.532361,1.419337,0.354019,1.443084,1.151363,0.324412,1.412761,0.898387,0.367935,1.806746,1.455076,0.444649,1.934124,1.208794,0.272251,1.959208,1.00519
8.56,0.341761,1.713137,0.997705,0.385748,1.849914,0.998157,0.486198,1.863587,0.5491,0.729459,1.766854,0.168401,0.299796,1.579232,0.991614,0.208768,1.650519,0.538375,0.145868,1.749648,0.099904,0.381759,1.700047,1.240408,0.318012,1.694299,1.491068,0.209361,1.64745,1.533656,0.220176,1.642586,1.64506,0.302757,1.55918,1.407847,0.338716,1.45681,1.143577,0.308578,1.432037,0.890712,0.364693,1.824252,1.445559,0.440014,1.963699,1.205067,0.273263,1.991317,0.999848
8.58,0.326731,1.730192,0.994949,0.371524,1.86675,0.994308,0.469872,1.904981,0.548849,0.736851,1.815893,0.182311,0.284365,1.597254,0.989472,0.203308,1.663859,0.530852,0.150171,1.763421,0.088639,0.369948,1.718234,1.238869,0.305415,1.706783,1.48889,0.197764,1.659094,1.532688,0.209332,1.65225,1.645521,0.29759,1.575992,1.401818,0.324141,1.462459,1.140688,0.29319,1.41896,0.89379,0.351365,1.838804,1.440423,0.428139,1.982487,1.201665,0.26987,2.007964,0.991179
8.6,0.314402,1.745943,0.994536,0.364365,1.880357,0.994615,0.442508,1.934141,0.549791,0.719022,1.831556,0.193818,0.268601,1.614265,0.987912,0.196064,1.681794,0.529684,0.14593,1.783119,0.088117,0.357594,1.734677,1.241059,0.297347,1.724156,1.492095,0.193358,1.671031,1.541988,0.209167,1.670505,1.651343,0.283876,1.587697,1.407482,0.308594,1.475625,1.142631,0.277582,1.436015,0.893992,0.342837,1.853734,1.447014,0.418996,2.003479,1.210531,0.268798,2.021603,0.993756
8.62,0.287063,1.721403,0.998548,0.333684,1.856394,1.000024,0.404036,1.927266,0.559183,0.701907,1.838324,0.217221,0.24533,1.585467,0.990265,0.187169,1.682352,0.532415,0.145218,1.784811,0.090047,0.332333,1.704294,1.246487,0.269136,1.69046,1.496323,0.167983,1.631331,1.547405,0.180005,1.624066,1.65838,0.255368,1.552958,1.408507,0.272492,1.429631,1.147972,0.24227,1.388162,0.902201,0.315357,1.825476,1.462816,0.397862,1.972382,1.227492,0.253962,1.989886,1.004671
8.64,0.276048,1.73576,0.997507,0.325815,1.871386,1.001315,0.375823,1.955033,0.554168,0.681269,1.875609,0.213501,0.231114,1.597455,0.987498,0.186456,1.718087,0.528966,0.152686,1.811705,0.082658,0.322224,1.723592,1.250931,0.262567,1.707813,1.500766,0.164029,1.647261,1.552292,0.173882,1.633491,1.660064,0.250968,1.577437,1.411985,0.26883,1.464609,1.142325,0.231476,1.429037,0.89505,0.306501,1.846014,1.452183,0.395276,2.009542,1.224931,0.255996,2.026367,0.999598
8.66,0.265735,1.731752,1.001275,0.31227,1.867258,1.003702,0.341723,1.965377,0.554868,0.662319,1.907947,0.227995,0.222782,1.593146,0.991612,0.192647,1.718443,0.533644,0.165382,1.814263,0.087758,0.308742,1.720114,1.255344,0.247858,1.703186,1.504138,0.147547,1.64359,1.556755,0.158568,1.628946,1.665729,0.231351,1.570483,1.413155,0.257105,1.468871,1.138976,0.217157,1.441465,0.889687,0.295312,1.83794,1.460128,0.386369,2.001552,1.235233,0.249407,2.007074,1.003373
8.68,0.251981,1.73093,1.002829,0.302181,1.867187,1.007778,0.296705,1.952644,0.55226,0.61396,1.886832,0.227625,0.204895,1.591343,0.991356,0.183698,1.711851,0.531135,0.160507,1.791015,0.081297,0.286879,1.716405,1.258981,0.226503,1.69047,1.50653,0.128458,1.631038,1.559478,0.137104,1.611346,1.667825,0.218028,1.557303,1.414221,0.240363,1.455283,1.138383,0.19414,1.424342,0.891474,0.277077,1.826851,1.471963,0.367429,1.987761,1.244132,0.244437,1.991621,1.003985
8.7,0.230578,1.695444,1.005985,0.274243,1.832097,1.009765,0.253343,1.920145,0.556821,0.586037,1.882534,0.242725,0.190999,1.555115,0.995058,0.168965,1.659772,0.531088,0.14734,1.749321,0.083245,0.261233,1.677731,1.259885,0.195007,1.647924,1.506599,0.097403,1.582505,1.555269,0.107614,1.566896,1.666778,0.187786,1.514472,1.405557,0.19765,1.382737,1.145266,0.149073,1.359329,0.910381,0.24793,1.786069,1.47409,0.340699,1.951998,1.253,0.226591,1.94739,1.009099
8.72,0.214124,1.691639,1.006102,0.258914,1.83015,1.010414,0.218301,1.90426,0.55087,0.545487,1.890118,0.237109,0.169947,1.550167,0.995731,0.156492,1.649833,0.527213,0.14298,1.734765,0.078586,0.245536,1.677115,1.263122,0.18067,1.644998,1.509075,0.083653,1.580797,1.559857,0.090474,1.557941,1.667443,0.173005,1.507644,1.414345,0.183452,1.381703,1.147131,0.128748,1.345931,0.910343,0.230384,1.781644,1.48802,0.318248,1.936413,1.259072,0.215526,1.929556,1.007205
8.74,0.20749,1.702289,0.999796,0.247219,1.838853,1.00233,0.189355,1.907957,0.551874,0.524906,1.922297,0.248781,0.166056,1.562828,0.991094,0.15176,1.647257,0.520891,0.153423,1.768281,0.079914,0.239053,1.69309,1.256224,0.177513,1.654681,1.502109,0.079278,1.590874,1.550422,0.084489,1.565831,1.657536,0.171519,1.524389,1.400223,0.181379,1.406216,1.130111,0.116368,1.365097,0.898257,0.221822,1.789932,1.473422,0.320982,1.956563,1.254776,0.230099,1.946622,1.001563
8.76,0.200778,1.731349,0.998949,0.246604,1.866202,1.000256,0.177954,1.971341,0.559199,0.500911,1.980362,0.246052,0.15717,1.592688,0.992034,0.155388,1.681602,0.522113,0.167556,1.790067,0.078665,0.232927,1.72759,1.256208,0.176008,1.687671,1.501986,0.078524,1.62182,1.550464,0.080495,1.591871,1.655413,0.170604,1.557253,1.411017,0.182293,1.454271,1.133522,0.107351,1.407113,0.902538,0.217638,1.828684,1.471156,0.324885,1.996572,1.257929,0.249051,1.987612,1.003555
8.78,0.180455,1.721096,0.999995,0.22293,1.857985,1.001124,0.143458,1.963579,0.557218,0.45411,1.981617,0.231052,0.137891,1.580681,0.993228,0.135606,1.678505,0.525518,0.161261,1.780401,0.079908,0.212856,1.715037,1.257314,0.158662,1.678482,1.504346,0.064488,1.610221,1.552542,0.067113,1.580586,1.660045,0.154942,1.546643,1.413682,0.16178,1.443634,1.136161,0.077459,1.403526,0.904703,0.193465,1.821743,1.472397,0.305909,1.993676,1.264,0.242344,1.986045,1.00841
8.8,0.164666,1.72391,1.002907,0.202637,1.863835,1.004758,0.106452,1.985055,0.567834,0.411253,2.032961,0.235644,0.1269,1.579197,0.995519,0.12777,1.714732,0.535299,0.167617,1.809502,0.087756,0.194741,1.721638,1.261105,0.141673,1.680041,1.507282,0.048207,1.615134,1.559548,0.053851,1.587275,1.660199,0.147193,1.551712,1.413116,0.144851,1.422964,1.144665,0.041754,1.367008,0.922965,0.170414,1.820551,1.475859,0.284582,1.99529,1.267823,0.219288,1.988022,1.009928
8.82,0.159762,1.715545,1.000261,0.190741,1.855438,1.000534,0.061898,1.931025,0.566347,0.36375,2.003099,0.238854,0.131147,1.570144,0.99499,0.111375,1.682695,0.532851,0.154514,1.798814,0.091626,0.189258,1.717816,1.258237,0.138994,1.68152,1.50475,0.046119,1.614293,1.556879,0.049638,1.584348,1.658339,0.148208,1.547473,1.42328,0.149795,1.425276,1.153425,0.044201,1.400832,0.926336,0.162668,1.826134,1.471882,0.276092,1.993565,1.261607,0.205954,1.974337,1.004595
8.84,0.141448,1.691798,1.00045,0.165342,1.831348,0.999438,0.014423,1.877566,0.572318,0.307349,1.976236,0.24553,0.119127,1.546092,0.995272,0.101406,1.654651,0.532571,0.141865,1.759739,0.087996,0.165244,1.69588,1.259394,0.113403,1.65812,1.504202,0.021552,1.593311,1.558737,0.024874,1.572589,1.659298,0.13558,1.52408,1.423205,0.130687,1.387589,1.159675,0.012561,1.354747,0.939242,0.135274,1.803814,1.468328,0.24114,1.970048,1.251954,0.168258,1.946993,0.994515
8.86,0.116168,1.650014,1.003059,0.132078,1.792446,1.004874,-0.025818,1.82723,0.576833,0.243245,1.92187,0.226718,0.103018,1.503822,0.996666,0.089208,1.622824,0.538444,0.127776,1.701058,0.089835,0.136691,1.65235,1.261722,0.089147,1.621793,1.50886,-0.001465,1.554276,1.560676,0.000952,1.526414,1.664975,0.115571,1.48429,1.436965,0.114523,1.365215,1.167816,-0.007326,1.356227,0.943064,0.102972,1.770252,1.4711,0.208718,1.929968,1.250038,0.136043,1.908722,0.993515
8.88,0.129893,1.737492,0.993727,0.138154,1.876922,0.993627,-0.027725,1.889526,0.579571,0.223341,1.991311,0.21619,0.125874,1.594574,0.988606,0.127109,1.729001,0.536964,0.164301,1.81566,0.089553,0.150781,1.747471,1.250634,0.106328,1.723511,1.498211,0.014447,1.655435,1.553348,0.022893,1.641757,1.655053,0.13934,1.592381,1.425995,0.135423,1.464937,1.161025,0.005795,1.459868,0.937829,0.115851,1.865828,1.442324,0.216375,2.034665,1.22773,0.149923,2.011918,0.972345
8.9,0.119541,1.740771,0.994286,0.119888,1.882775,0.995158,-0.0509,1.884298,0.575652,0.163455,1.9788,0.181694,0.124184,1.596129,0.988412,0.123934,1.735498,0.534292,0.169743,1.823216,0.086806,0.143313,1.74864,1.252922,0.098712,1.724391,1.500079,0.009734,1.659157,1.558778,0.01748,1.64722,1.661256,0.133914,1.592521,1.429928,0.13271,1.469975,1.160297,-0.00093,1.469677,0.938982,0.100108,1.871271,1.445503,0.203531,2.03831,1.227188,0.139751,2.017055,0.970854
8.92,0.088415,1.669673,0.998236,0.083505,1.811432,0.997673,-0.086527,1.825733,0.583259,0.084721,1.922614,0.169736,0.094925,1.525346,0.99452,0.094609,1.652674,0.539431,0.142109,1.747984,0.09511,0.111259,1.676292,1.256893,0.063579,1.655349,1.503993,-0.02215,1.586236,1.56205,-0.015901,1.574469,1.667953,0.111415,1.522844,1.437027,0.114634,1.39921,1.169378,-0.025267,1.398423,0.953812,0.056547,1.804941,1.447792,0.16215,1.972577,1.231646,0.102692,1.954477,0.977432
8.94,0.064592,1.620307,1.000364,0.050845,1.760882,0.999136,-0.128332,1.739238,0.587518,0.006877,1.840624,0.163259,0.07943,1.479416,0.998031,0.07441,1.59669,0.536769,0.125661,1.704835,0.093129,0.08907,1.627807,1.257464,0.03914,1.608709,1.505435,-0.048529,1.540902,1.561952,-0.040765,1.528666,1.670577,0.092111,1.476092,1.438087,0.088804,1.345711,1.175761,-0.056546,1.333251,0.966201,0.027365,1.756825,1.447364,0.136199,1.920815,1.231812,0.086069,1.91333,0.976844
8.96,0.07086,1.718206,0.99094,0.05876,1.856788,0.993967,-0.097744,1.865107,0.560155,-0.010159,1.968394,0.124678,0.084623,1.579377,0.987531,0.095913,1.702467,0.528506,0.152697,1.811926,0.085825,0.092146,1.727288,1.246718,0.049258,1.715159,1.497239,-0.041391,1.648857,1.556182,-0.02439,1.65151,1.661995,0.111494,1.587322,1.424897,0.105277,1.449263,1.167883,-0.048821,1.438915,0.964353,0.027161,1.853236,1.428546,0.133787,2.019606,1.215819,0.080002,2.008906,0.963759
8.98,0.049726,1.688472,0.990393,0.029175,1.827543,0.993327,-0.128333,1.808303,0.557384,-0.066149,1.918685,0.121876,0.072368,1.548714,0.986497,0.084016,1.683854,0.533891,0.14928,1.809447,0.097788,0.0735,1.696459,1.247289,0.02673,1.679382,1.497571,-0.060482,1.612884,1.557875,-0.04567,1.61707,1.664697,0.090873,1.55168,1.420107,0.077819,1.399964,1.167943,-0.082213,1.390818,0.975082,0.005441,1.823228,1.43229,0.107264,1.988008,1.213158,0.048625,1.961344,0.963342
9,0.030031,1.649938,0.990696,0.007697,1.789331,0.991585,-0.148869,1.766698,0.552299,-0.121594,1.859096,0.108659,0.050172,1.509888,0.988059,0.063809,1.640604,0.535627,0.138104,1.777936,0.104207,0.054612,1.657301,1.244652,0.009224,1.641205,1.495432,-0.076568,1.572465,1.55492,-0.061718,1.571519,1.663464,0.081841,1.515228,1.429298,0.086623,1.393243,1.165612,-0.07882,1.37145,0.977131,-0.022685,1.784306,1.436731,0.068871,1.941214,1.211059,0.015157,1.918267,0.959392
9.02,0.006548,1.600994,0.991392,-0.021607,1.738321,0.991652,-0.179337,1.709231,0.554934,-0.172469,1.786287,0.108823,0.031834,1.462754,0.988898,0.046842,1.595103,0.535604,0.128192,1.738698,0.108257,0.026092,1.610918,1.244247,-0.016944,1.596611,1.495474,-0.102632,1.527976,1.553872,-0.088175,1.530411,1.662947,0.058529,1.474162,1.42508,0.063398,1.345652,1.165146,-0.105233,1.304324,0.983791,-0.053625,1.739086,1.429374,0.037923,1.901261,1.206139,-0.009574,1.868348,0.957497
9.04,-0.019552,1.562928,0.988772,-0.056555,1.690463,0.989081,-0.206443,1.649707,0.546365,-0.213156,1.751545,0.105262,0.013167,1.429961,0.987034,0.026259,1.552912,0.533226,0.112186,1.693187,0.106184,0.002809,1.572619,1.240759,-0.04293,1.5582,1.49204,-0.126874,1.490162,1.552244,-0.111132,1.49406,1.661917,0.040536,1.437223,1.422728,0.055342,1.316293,1.160322,-0.111974,1.277913,0.978229,-0.084795,1.697699,1.429161,0.004229,1.856831,1.202346,-0.037906,1.824976,0.953154
9.06,-0.017811,1.630214,0.979022,-0.057008,1.752251,0.977873,-0.208441,1.709602,0.540781,-0.232252,1.81705,0.101168,0.016252,1.500169,0.976311,0.037644,1.637087,0.527283,0.131359,1.782901,0.103268,0.005078,1.635026,1.228952,-0.04031,1.62866,1.480983,-0.1228,1.559185,1.543242,-0.105318,1.567356,1.652711,0.049098,1.509119,1.417445,0.079807,1.411354,1.148072,-0.083973,1.377477,0.960741,-0.0929,1.761585,1.413966,-0.00385,1.91989,1.18797,-0.027457,1.913141,0.936944
9.08,-0.037893,1.614377,0.978927,-0.086126,1.738129,0.977023,-0.242304,1.659,0.548258,-0.286418,1.747577,0.106773,0.006124,1.486067,0.97647,0.032026,1.64125,0.532795,0.12977,1.791446,0.110749,-0.015103,1.618863,1.229539,-0.062499,1.608927,1.481289,-0.142788,1.537521,1.543962,-0.125708,1.547344,1.653057,0.028681,1.493069,1.415096,0.05826,1.382632,1.150909,-0.104021,1.341449,0.962935,-0.11468,1.744061,1.418329,-0.037234,1.905887,1.188551,-0.060954,1.889964,0.93655
9.1,-0.063379,1.569681,0.981129,-0.117441,1.690617,0.980579,-0.264809,1.603836,0.54746,-0.318234,1.684412,0.106279,-0.01497,1.444027,0.978394,0.017128,1.599297,0.536081,0.128501,1.760711,0.121536,-0.041857,1.580614,1.230294,-0.084422,1.575316,1.482964,-0.16548,1.505034,1.545113,-0.147512,1.515397,1.654961,0.010229,1.457802,1.422658,0.045527,1.354191,1.156776,-0.111415,1.323303,0.961188,-0.141309,1.705894,1.417099,-0.074238,1.875171,1.191522,-0.097301,1.848908,0.940107
9.12,-0.082139,1.54016,0.977808,-0.142324,1.649776,0.979584,-0.266993,1.587392,0.535851,-0.331912,1.668206,0.097726,-0.028864,1.421475,0.974271,-0.001938,1.560055,0.528692,0.112403,1.732441,0.121244,-0.061247,1.554401,1.226442,-0.102487,1.551393,1.479707,-0.183933,1.481549,1.542274,-0.165837,1.493947,1.651295,-0.004637,1.43876,1.417091,0.016574,1.3017,1.165365,-0.133995,1.257095,0.969235,-0.162967,1.674166,1.410119,-0.108134,1.847205,1.184211,-0.134185,1.820192,0.932656
9.14,-0.096015,1.549954,0.975635,-0.15854,1.658376,0.975606,-0.277593,1.594774,0.532868,-0.341479,1.670437,0.093886,-0.042675,1.431983,0.973249,-0.01222,1.558545,0.524927,0.110713,1.743811,0.125157,-0.074122,1.56418,1.224261,-0.11489,1.566431,1.477423,-0.194133,1.492996,1.54258,-0.176576,1.511851,1.651629,-0.010205,1.456865,1.412339,0.012633,1.31454,1.168047,-0.134558,1.275832,0.966296,-0.180445,1.683551,1.399624,-0.133988,1.862517,1.175983,-0.163929,1.830524,0.926737
9.16,-0.120016,1.513821,0.977927,-0.185366,1.619951,0.979164,-0.304946,1.549667,0.537503,-0.364,1.636837,0.100616,-0.063875,1.39805,0.973665,-0.035313,1.534888,0.528331,0.098398,1.723291,0.134792,-0.095582,1.526785,1.224337,-0.139381,1.531036,1.477102,-0.214503,1.455412,1.543097,-0.198675,1.474483,1.652428,-0.034903,1.419948,1.414529,-0.011617,1.269326,1.172448,-0.146138,1.223192,0.963397,-0.208119,1.643811,1.397999,-0.173983,1.812649,1.168534,-0.199646,1.811281,0.917119
9.18,-0.140067,1.496242,0.975618,-0.213397,1.593163,0.980823,-0.326471,1.518151,0.538463,-0.357406,1.621839,0.099289,-0.076893,1.390351,0.970204,-0.046537,1.53216,0.527911,0.107446,1.729775,0.144253,-0.114133,1.511041,1.219358,-0.159416,1.513828,1.472485,-0.232005,1.434206,1.537903,-0.217588,1.45735,1.646677,-0.050204,1.408614,1.410748,-0.015811,1.277608,1.165281,-0.140331,1.231629,0.948591,-0.235254,1.621303,1.394853,-0.205032,1.781452,1.1597,-0.237275,1.775189,0.907851
9.2,-0.15126,1.505078,0.977002,-0.229956,1.595605,0.978622,-0.35163,1.525593,0.542288,-0.379689,1.622381,0.096623,-0.081557,1.402662,0.97553,-0.055357,1.536815,0.534294,0.10574,1.748661,0.163619,-0.123855,1.51984,1.221104,-0.169199,1.526131,1.474043,-0.238581,1.444157,1.540446,-0.226618,1.467617,1.649522,-0.058364,1.421179,1.413609,-0.017071,1.294266,1.167266,-0.130862,1.244585,0.945488,-0.251102,1.629841,1.393428,-0.225642,1.781638,1.151977,-0.256182,1.786117,0.900148
9.22,-0.173654,1.46462,0.980453,-0.255746,1.54936,0.982859,-0.375459,1.471434,0.548544,-0.395212,1.561635,0.102691,-0.101218,1.370902,0.978963,-0.080931,1.479932,0.528616,0.089935,1.706461,0.171312,-0.149034,1.479922,1.224642,-0.197271,1.4791,1.476896,-0.263278,1.396039,1.544842,-0.249984,1.427199,1.651122,-0.078724,1.383817,1.419269,-0.004578,1.312698,1.162646,-0.102117,1.275189,0.927677,-0.285493,1.574212,1.394107,-0.27228,1.715373,1.143772,-0.314004,1.703418,0.891182
9.24,-0.200598,1.397718,0.983014,-0.284628,1.483672,0.985895,-0.394073,1.407325,0.549662,-0.397565,1.534979,0.112232,-0.121614,1.313458,0.983336,-0.113658,1.401883,0.541655,0.056916,1.626863,0.191178,-0.175963,1.414342,1.222573,-0.227435,1.423221,1.474078,-0.290347,1.334991,1.541151,-0.279406,1.364613,1.648245,-0.105221,1.330107,1.414894,-0.030198,1.266786,1.168235,-0.114172,1.218014,0.931913,-0.315529,1.508157,1.383854,-0.311313,1.655667,1.141869,-0.360823,1.645748,0.891845
9.26,-0.208362,1.425047,0.981037,-0.296558,1.516305,0.983734,-0.397913,1.440278,0.537291,-0.40877,1.529685,0.089377,-0.123797,1.33601,0.982102,-0.116861,1.428367,0.530072,0.063728,1.662398,0.186095,-0.182732,1.446566,1.223639,-0.23288,1.461662,1.475333,-0.295516,1.374831,1.544052,-0.286857,1.400609,1.65308,-0.111477,1.368235,1.415228,-0.036874,1.299282,1.165457,-0.10807,1.252405,0.923306,-0.322925,1.548138,1.381638,-0.327022,1.689211,1.132613,-0.386446,1.677473,0.882515
9.28,-0.212681,1.464081,0.979591,-0.305686,1.548144,0.983553,-0.401334,1.481225,0.528784,-0.398113,1.594415,0.08447,-0.122065,1.386706,0.981327,-0.115955,1.478937,0.527587,0.06877,1.721602,0.193425,-0.188515,1.487643,1.225056,-0.242453,1.495936,1.476029,-0.305044,1.408437,1.544793,-0.294691,1.435918,1.652915,-0.113731,1.410616,1.420004,-0.028257,1.378079,1.168743,-0.079247,1.333938,0.920244,-0.337661,1.577707,1.383393,-0.34124,1.724616,1.136401,-0.408254,1.709821,0.888142
9.3,-0.21448,1.516081,0.975171,-0.312209,1.59405,0.978577,-0.393737,1.540522,0.520543,-0.38521,1.646303,0.07463,-0.119854,1.442037,0.976194,-0.120544,1.517262,0.520504,0.064237,1.782701,0.204343,-0.18728,1.537023,1.223478,-0.244025,1.541811,1.473276,-0.303169,1.452777,1.544199,-0.293273,1.479534,1.651275,-0.113827,1.464368,1.414435,-0.010508,1.464204,1.15956,-0.0453,1.416253,0.90855,-0.345059,1.623044,1.378171,-0.347021,1.772296,1.131913,-0.419918,1.754691,0.88585
9.32,-0.225308,1.5261,0.97574,-0.324427,1.605534,0.977444,-0.407401,1.542405,0.520745,-0.394101,1.650552,0.074831,-0.130796,1.444452,0.977317,-0.141838,1.488246,0.515539,0.046254,1.771376,0.21869,-0.196807,1.548815,1.225443,-0.253079,1.559343,1.474878,-0.311658,1.474478,1.547829,-0.303243,1.499457,1.655917,-0.124841,1.475961,1.427669,-0.024667,1.461314,1.170553,-0.048472,1.408999,0.920078,-0.35423,1.646189,1.381955,-0.371052,1.786019,1.126714,-0.445739,1.767398,0.882336
9.34,-0.245485,1.495451,0.978705,-0.349324,1.562543,0.980108,-0.417198,1.523568,0.528473,-0.398025,1.628587,0.081673,-0.146664,1.42195,0.980033,-0.161805,1.461372,0.520077,0.032255,1.7559,0.237215,-0.216888,1.518723,1.229218,-0.275455,1.513983,1.476254,-0.33161,1.426192,1.545728,-0.329177,1.439342,1.656348,-0.140471,1.442588,1.430566,-0.029284,1.454713,1.172349,-0.037639,1.406699,0.921004,-0.384042,1.59998,1.384801,-0.407749,1.736906,1.129521,-0.482191,1.721448,0.887327
9.36,-0.275359,1.424615,0.985325,-0.379121,1.495192,0.985189,-0.446878,1.45381,0.524041,-0.423494,1.542455,0.073398,-0.175102,1.348358,0.988145,-0.196878,1.365908,0.519785,-0.008058,1.66617,0.241239,-0.246392,1.446405,1.239602,-0.311466,1.431625,1.484369,-0.362761,1.34774,1.559094,-0.357655,1.367761,1.664563,-0.171844,1.364754,1.443402,-0.04995,1.388498,1.18283,-0.047267,1.340305,0.932462,-0.417694,1.522677,1.399995,-0.457331,1.644581,1.134393,-0.53206,1.628553,0.889845
9.38,-0.292566,1.41502,0.98941,-0.398903,1.483568,0.989366,-0.459623,1.421195,0.52315,-0.424365,1.529311,0.076801,-0.188478,1.34427,0.993067,-0.21389,1.355796,0.52338,-0.028245,1.661765,0.252841,-0.26634,1.435998,1.246758,-0.328794,1.424962,1.492994,-0.379369,1.340287,1.568158,-0.374911,1.359998,1.674272,-0.186023,1.360395,1.45016,-0.059733,1.383885,1.190504,-0.050696,1.334534,0.941846,-0.439366,1.515625,1.406508,-0.478642,1.646574,1.143932,-0.553178,1.634437,0.899323
9.4,-0.286898,1.469344,0.985923,-0.395973,1.531935,0.984747,-0.449765,1.479229,0.518669,-0.41631,1.579994,0.071429,-0.179418,1.404698,0.988616,-0.218654,1.369014,0.521826,-0.047538,1.704179,0.269432,-0.264964,1.486539,1.243983,-0.327565,1.46737,1.490342,-0.376673,1.382602,1.567354,-0.370476,1.410509,1.670356,-0.181601,1.411782,1.442849,-0.055494,1.437718,1.182832,-0.037845,1.392765,0.933251,-0.440716,1.555019,1.402526,-0.483022,1.681363,1.137847,-0.561637,1.664944,0.894703
9.42,-0.2826,1.51406,0.979204,-0.394288,1.560806,0.978475,-0.446361,1.503466,0.512136,-0.403274,1.638549,0.074462,-0.172181,1.46105,0.981387,-0.217453,1.398605,0.518901,-0.065318,1.744069,0.269802,-0.263012,1.530122,1.237005,-0.325309,1.501948,1.482433,-0.372709,1.416222,1.559781,-0.365849,1.444257,1.661791,-0.177424,1.457979,1.435171,-0.051588,1.489674,1.176813,-0.025724,1.444659,0.927384,-0.446441,1.582673,1.394958,-0.49077,1.712487,1.134733,-0.565188,1.708847,0.890779
9.44,-0.298427,1.499014,0.983886,-0.408144,1.546386,0.982374,-0.450552,1.501534,0.510828,-0.413974,1.635488,0.072717,-0.188539,1.445547,0.987623,-0.23914,1.368952,0.526142,-0.101915,1.723217,0.272198,-0.279316,1.516431,1.241416,-0.338302,1.4955,1.488089,-0.386038,1.410099,1.567508,-0.377323,1.442692,1.668275,-0.192153,1.454842,1.43987,-0.063877,1.49009,1.182165,-0.034639,1.439978,0.934702,-0.461169,1.578126,1.399384,-0.501969,1.717426,1.145764,-0.585196,1.701395,0.903727
