time,Hip:X,Hip:Y,Hip:Z,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,Spine:X,Spine:Y,Spine:Z,Neck:X,Neck:Y,Neck:Z,Nose:X,Nose:Y,Nose:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
2.62,-0.291277,-0.864922,0.966792,-0.437169,-0.855983,0.977885,-0.432486,-0.98616,0.529123,-0.464979,-0.999511,0.081216,-0.147969,-0.866353,0.948439,-0.196153,-0.836469,0.495675,-0.182526,-0.574281,0.129214,-0.296812,-0.821299,1.215919,-0.309264,-0.862078,1.465469,-0.300899,-0.953763,1.543784,-0.310565,-0.937006,1.654048,-0.155644,-0.865839,1.405428,-0.05527,-0.904344,1.130434,-0.07866,-1.02794,0.9145,-0.447359,-0.842406,1.401053,-0.541288,-0.801008,1.126166,-0.579107,-0.854402,0.884595
2.64,-0.300502,-0.877655,0.968377,-0.445955,-0.874466,0.981927,-0.4381,-0.998054,0.530758,-0.466178,-0.997307,0.082094,-0.156135,-0.875571,0.947946,-0.198965,-0.869376,0.495244,-0.185806,-0.591192,0.140881,-0.301853,-0.833128,1.219558,-0.318753,-0.875996,1.467863,-0.310149,-0.965279,1.548037,-0.317896,-0.952286,1.659756,-0.164147,-0.876968,1.407725,-0.063511,-0.910593,1.132099,-0.077713,-1.029055,0.91249,-0.457035,-0.860323,1.399587,-0.551336,-0.818682,1.124636,-0.584004,-0.871399,0.882511
2.66,-0.309058,-0.890305,0.96993,-0.453908,-0.890537,0.986417,-0.445495,-1.005611,0.533953,-0.473462,-0.991046,0.084762,-0.166688,-0.878989,0.947753,-0.201933,-0.901037,0.495829,-0.195028,-0.604061,0.153837,-0.312801,-0.843356,1.217676,-0.329809,-0.885115,1.467016,-0.318986,-0.973796,1.546853,-0.328169,-0.956243,1.658098,-0.172714,-0.883249,1.410221,-0.071067,-0.913233,1.133759,-0.080648,-1.025215,0.90904,-0.464095,-0.875538,1.401389,-0.558819,-0.835169,1.12736,-0.586427,-0.888802,0.884402
2.68,-0.311394,-0.909554,0.971144,-0.455813,-0.921691,0.990117,-0.441697,-1.02175,0.533736,-0.465222,-0.999835,0.083659,-0.167987,-0.894882,0.947935,-0.197459,-0.9408,0.497069,-0.198817,-0.630158,0.163268,-0.314545,-0.867578,1.220568,-0.335951,-0.906816,1.469243,-0.321509,-0.993664,1.549288,-0.330772,-0.978856,1.660296,-0.175795,-0.905273,1.415805,-0.074873,-0.931502,1.138976,-0.077859,-1.038325,0.91237,-0.472571,-0.89866,1.398827,-0.566326,-0.856555,1.123672,-0.595142,-0.906626,0.881273
2.7,-0.33002,-0.899887,0.970659,-0.474206,-0.908922,0.988422,-0.457557,-1.006665,0.532883,-0.476831,-0.978734,0.083015,-0.188288,-0.882918,0.947868,-0.212107,-0.950145,0.498336,-0.219464,-0.636216,0.168422,-0.334283,-0.858958,1.223788,-0.35325,-0.906432,1.470787,-0.335714,-0.994499,1.550211,-0.343229,-0.983506,1.661654,-0.194696,-0.895679,1.414924,-0.091139,-0.912831,1.13783,-0.085758,-1.019557,0.910491,-0.489513,-0.895353,1.399468,-0.584397,-0.85411,1.125,-0.610705,-0.904023,0.882631
2.72,-0.337582,-0.909971,0.969228,-0.482058,-0.91963,0.985963,-0.463739,-1.008677,0.530428,-0.481872,-0.972938,0.082788,-0.195353,-0.89169,0.946677,-0.215945,-0.977287,0.500094,-0.232284,-0.659301,0.176228,-0.340177,-0.869199,1.221991,-0.360548,-0.91712,1.468434,-0.340746,-1.006163,1.547548,-0.347391,-0.996231,1.658246,-0.20086,-0.911093,1.416805,-0.096326,-0.925332,1.140477,-0.082235,-1.024991,0.912457,-0.499667,-0.907615,1.398055,-0.596939,-0.865556,1.124162,-0.621311,-0.91487,0.883042
2.74,-0.350706,-0.909319,0.967068,-0.495493,-0.925894,0.982335,-0.465344,-1.023035,0.530093,-0.476606,-0.989697,0.082505,-0.208859,-0.887747,0.946682,-0.220057,-0.99534,0.504996,-0.247183,-0.679238,0.18322,-0.35765,-0.869775,1.219538,-0.377597,-0.916801,1.46663,-0.356867,-1.005339,1.545604,-0.365443,-0.996851,1.657045,-0.21788,-0.902529,1.415622,-0.111794,-0.913876,1.139499,-0.091105,-1.011569,0.912301,-0.518202,-0.913381,1.396722,-0.614624,-0.872499,1.122206,-0.636855,-0.923595,0.879372
2.76,-0.347811,-0.933744,0.969895,-0.492739,-0.945918,0.985003,-0.458479,-1.042795,0.5346,-0.464686,-1.006893,0.089014,-0.208488,-0.907715,0.951897,-0.213936,-1.028553,0.513773,-0.254268,-0.716558,0.189639,-0.35626,-0.899789,1.222534,-0.376213,-0.941869,1.470027,-0.354933,-1.028472,1.54951,-0.362072,-1.021281,1.66015,-0.217954,-0.922017,1.422281,-0.111737,-0.926408,1.145975,-0.089875,-1.015515,0.915208,-0.518301,-0.939601,1.400331,-0.612263,-0.902013,1.125902,-0.638001,-0.952187,0.883249
2.78,-0.358344,-0.937205,0.969455,-0.503247,-0.952837,0.983616,-0.466935,-1.039363,0.532418,-0.474178,-0.990612,0.087725,-0.219492,-0.907768,0.953786,-0.214867,-1.043467,0.519076,-0.271173,-0.744663,0.185334,-0.368912,-0.905001,1.222797,-0.386461,-0.950408,1.469856,-0.36506,-1.036362,1.549967,-0.372883,-1.027786,1.660016,-0.228373,-0.924691,1.423879,-0.122994,-0.918277,1.148004,-0.095874,-1.002028,0.915027,-0.529586,-0.950985,1.400563,-0.624975,-0.914835,1.126157,-0.6484,-0.969011,0.883602
2.8,-0.356996,-0.958562,0.972178,-0.5012,-0.983513,0.984271,-0.456218,-1.064179,0.529952,-0.463798,-1.013772,0.086114,-0.215348,-0.927715,0.960595,-0.20612,-1.07344,0.525413,-0.271687,-0.790602,0.174318,-0.368215,-0.923086,1.2265,-0.383102,-0.97327,1.47292,-0.361873,-1.059882,1.551626,-0.370954,-1.052757,1.662452,-0.223717,-0.94426,1.425671,-0.116094,-0.926541,1.151555,-0.086904,-1.00718,0.916085,-0.526304,-0.978485,1.403593,-0.627012,-0.941305,1.129777,-0.645588,-0.993959,0.886392
2.82,-0.350871,-0.987183,0.974024,-0.489822,-1.019521,0.985171,-0.452816,-1.075794,0.529249,-0.466221,-1.009231,0.086289,-0.211881,-0.950892,0.960191,-0.196158,-1.102894,0.530009,-0.272867,-0.846486,0.164499,-0.363245,-0.951854,1.227794,-0.380535,-0.998111,1.475082,-0.357029,-1.083527,1.554606,-0.364948,-1.078244,1.665583,-0.224377,-0.962464,1.43014,-0.115362,-0.941304,1.157458,-0.083004,-1.017421,0.920879,-0.522374,-1.01232,1.403705,-0.622996,-0.980293,1.13033,-0.64213,-1.035048,0.887465
2.84,-0.352349,-0.997702,0.975385,-0.49086,-1.030906,0.986075,-0.455175,-1.072243,0.52981,-0.466874,-1.005277,0.087441,-0.214075,-0.957056,0.960298,-0.195769,-1.112016,0.53248,-0.284768,-0.877581,0.154523,-0.365579,-0.967753,1.230672,-0.377667,-1.017605,1.477027,-0.352559,-1.102219,1.557497,-0.360751,-1.098808,1.669103,-0.219257,-0.973379,1.431637,-0.112799,-0.943834,1.159602,-0.080853,-1.010987,0.919085,-0.521793,-1.024195,1.406169,-0.621179,-0.998089,1.131993,-0.641489,-1.057043,0.889808
2.86,-0.356058,-1.00914,0.976377,-0.492305,-1.050745,0.98889,-0.460577,-1.073451,0.53212,-0.478188,-0.99533,0.091811,-0.22001,-0.964581,0.960287,-0.193728,-1.123699,0.534525,-0.293895,-0.91494,0.144395,-0.370143,-0.98101,1.231048,-0.383546,-1.029369,1.477556,-0.354991,-1.112445,1.558758,-0.36382,-1.109377,1.670096,-0.228194,-0.981696,1.435055,-0.122033,-0.94643,1.163534,-0.089438,-1.010819,0.921857,-0.530255,-1.043163,1.402811,-0.628387,-1.01836,1.128894,-0.644554,-1.075859,0.886722
2.88,-0.348073,-1.033157,0.978934,-0.485053,-1.072761,0.988769,-0.456863,-1.082348,0.530127,-0.475896,-0.998391,0.090259,-0.210863,-0.987883,0.964226,-0.184075,-1.147872,0.537172,-0.2848,-0.966036,0.133989,-0.36332,-1.003514,1.232732,-0.3736,-1.052545,1.479688,-0.343684,-1.134592,1.560963,-0.355047,-1.128799,1.672061,-0.216313,-1.002942,1.43685,-0.110953,-0.961851,1.165766,-0.077346,-1.024805,0.92381,-0.519522,-1.072296,1.407809,-0.620607,-1.052957,1.134644,-0.63413,-1.114858,0.89324
2.9,-0.351561,-1.039448,0.978526,-0.483644,-1.092414,0.989988,-0.456797,-1.083888,0.531206,-0.477059,-1.001505,0.090856,-0.216495,-0.985648,0.960206,-0.188726,-1.14959,0.534199,-0.29307,-0.995808,0.121822,-0.367438,-1.008889,1.233147,-0.375336,-1.062456,1.479503,-0.343033,-1.140751,1.561808,-0.354367,-1.136542,1.673313,-0.221211,-1.006332,1.43714,-0.117947,-0.954845,1.167365,-0.083768,-1.017285,0.925024,-0.516666,-1.089629,1.407026,-0.622597,-1.070308,1.134663,-0.635674,-1.131169,0.892651
2.92,-0.339248,-1.073097,0.981248,-0.465102,-1.134302,0.992247,-0.441518,-1.112049,0.534214,-0.46663,-1.023805,0.096174,-0.207865,-1.013768,0.962964,-0.174693,-1.183556,0.539175,-0.279914,-1.065571,0.118975,-0.355743,-1.044937,1.235262,-0.36308,-1.097724,1.481759,-0.326779,-1.176284,1.562813,-0.33885,-1.172823,1.673348,-0.213887,-1.034764,1.441334,-0.111028,-0.985035,1.171199,-0.073856,-1.046025,0.929034,-0.502701,-1.129282,1.407817,-0.606387,-1.119379,1.135352,-0.619357,-1.182078,0.895079
2.94,-0.337599,-1.084937,0.981324,-0.462501,-1.150055,0.994129,-0.436657,-1.120932,0.537625,-0.462967,-1.028352,0.100725,-0.207189,-1.023249,0.962415,-0.173697,-1.197615,0.539404,-0.276993,-1.110964,0.112328,-0.356011,-1.057814,1.236213,-0.35899,-1.11157,1.482568,-0.319974,-1.19015,1.563397,-0.331283,-1.189038,1.673889,-0.213101,-1.045492,1.442167,-0.111438,-0.991585,1.172292,-0.072652,-1.051758,0.92947,-0.500219,-1.145319,1.408302,-0.606237,-1.136401,1.136749,-0.619756,-1.199446,0.896407
2.96,-0.332575,-1.102099,0.980368,-0.454533,-1.169359,0.99245,-0.434785,-1.122548,0.536341,-0.462426,-1.023521,0.100745,-0.20503,-1.035993,0.962513,-0.174585,-1.208818,0.537551,-0.266369,-1.156418,0.107277,-0.352836,-1.076127,1.234534,-0.352086,-1.130026,1.48114,-0.308505,-1.20765,1.560147,-0.320533,-1.208586,1.669952,-0.210825,-1.055914,1.441202,-0.111511,-0.997631,1.170741,-0.070836,-1.057693,0.928429,-0.492989,-1.168198,1.408622,-0.599912,-1.161591,1.136992,-0.613775,-1.224742,0.89706
2.98,-0.32644,-1.119438,0.980349,-0.446938,-1.188437,0.993851,-0.428791,-1.131798,0.538764,-0.458218,-1.031909,0.103618,-0.200365,-1.049647,0.961882,-0.171344,-1.222255,0.536393,-0.249976,-1.217355,0.101853,-0.348178,-1.091521,1.232644,-0.345435,-1.142675,1.480096,-0.298207,-1.218717,1.558671,-0.314063,-1.21906,1.667825,-0.204083,-1.070657,1.440912,-0.103755,-1.01113,1.171148,-0.063509,-1.073549,0.929373,-0.483628,-1.186705,1.410269,-0.590117,-1.185444,1.13912,-0.603903,-1.251845,0.900189
3,-0.321563,-1.13878,0.980375,-0.444716,-1.205593,0.993307,-0.426471,-1.145651,0.539332,-0.455824,-1.04187,0.105343,-0.19507,-1.070029,0.963491,-0.172601,-1.241546,0.536671,-0.23857,-1.265501,0.099088,-0.34637,-1.109797,1.232579,-0.340745,-1.1606,1.480061,-0.289945,-1.237359,1.557841,-0.305224,-1.239317,1.667334,-0.203122,-1.086957,1.43877,-0.101786,-1.027528,1.169859,-0.060554,-1.096726,0.931037,-0.481684,-1.205688,1.411404,-0.587671,-1.206073,1.140001,-0.602035,-1.274757,0.901255
3.02,-0.316025,-1.151032,0.97886,-0.436054,-1.219793,0.993214,-0.423993,-1.146656,0.540422,-0.457461,-1.032972,0.107682,-0.193018,-1.080426,0.96128,-0.174908,-1.246629,0.528691,-0.237558,-1.286215,0.08912,-0.344919,-1.116898,1.227036,-0.33678,-1.16146,1.476591,-0.283737,-1.241389,1.549972,-0.298938,-1.242978,1.65892,-0.200776,-1.085405,1.433476,-0.096576,-1.031782,1.163904,-0.055855,-1.115785,0.930424,-0.472067,-1.213395,1.408908,-0.58107,-1.215795,1.139748,-0.596824,-1.285809,0.90023
3.04,-0.310759,-1.168788,0.978597,-0.432926,-1.235067,0.992816,-0.421868,-1.157568,0.540617,-0.454845,-1.041818,0.107463,-0.183864,-1.10413,0.961008,-0.169066,-1.270126,0.528518,-0.214711,-1.344566,0.089412,-0.338305,-1.13532,1.229807,-0.326302,-1.185451,1.477481,-0.269675,-1.264702,1.550158,-0.281669,-1.271278,1.659075,-0.194208,-1.105817,1.434278,-0.090852,-1.050706,1.164787,-0.05024,-1.138942,0.934757,-0.465981,-1.23223,1.410102,-0.5738,-1.238512,1.140344,-0.587581,-1.310825,0.902434
3.06,-0.303059,-1.185333,0.978407,-0.427325,-1.249454,0.992089,-0.416082,-1.170038,0.540454,-0.447398,-1.053529,0.107614,-0.173862,-1.125417,0.962237,-0.166452,-1.28746,0.528522,-0.202437,-1.379782,0.089982,-0.329948,-1.154,1.2314,-0.31254,-1.20686,1.478127,-0.253616,-1.284591,1.550015,-0.263702,-1.294605,1.659093,-0.183104,-1.130112,1.434552,-0.076548,-1.078192,1.165515,-0.038045,-1.174028,0.93792,-0.453674,-1.255096,1.412689,-0.563012,-1.264124,1.142552,-0.575524,-1.33611,0.905796
3.08,-0.292351,-1.208891,0.979476,-0.416644,-1.272936,0.992792,-0.406686,-1.19136,0.541669,-0.441658,-1.068571,0.109225,-0.162953,-1.151628,0.964471,-0.162946,-1.311894,0.527848,-0.193631,-1.411204,0.088722,-0.323578,-1.175865,1.231644,-0.299433,-1.222751,1.478853,-0.24114,-1.302555,1.547933,-0.249968,-1.314855,1.65689,-0.171844,-1.147557,1.431608,-0.067129,-1.093733,1.161055,-0.029814,-1.199062,0.937047,-0.435385,-1.279053,1.417464,-0.544142,-1.297298,1.147734,-0.555674,-1.374171,0.911878
3.1,-0.294276,-1.208921,0.975743,-0.420061,-1.269671,0.988484,-0.410572,-1.186119,0.538716,-0.444116,-1.061815,0.104266,-0.164166,-1.15355,0.962713,-0.169351,-1.312877,0.523296,-0.195488,-1.413482,0.083814,-0.328131,-1.17358,1.228162,-0.299697,-1.218027,1.475442,-0.240993,-1.297978,1.543971,-0.247594,-1.308749,1.652853,-0.172288,-1.142064,1.427429,-0.069415,-1.086251,1.155917,-0.03493,-1.199699,0.935197,-0.434595,-1.27585,1.415813,-0.545421,-1.298787,1.146749,-0.554049,-1.379213,0.911851
3.12,-0.287027,-1.230867,0.97717,-0.415106,-1.284545,0.989449,-0.403575,-1.202347,0.537598,-0.437105,-1.077833,0.101987,-0.155894,-1.179787,0.963541,-0.165861,-1.337757,0.523387,-0.192502,-1.433242,0.082985,-0.319277,-1.193849,1.229441,-0.289221,-1.23513,1.477045,-0.227998,-1.313628,1.545389,-0.234235,-1.324137,1.654837,-0.158766,-1.162656,1.426977,-0.058207,-1.106888,1.155227,-0.030182,-1.220286,0.934461,-0.427115,-1.29203,1.41561,-0.537248,-1.321707,1.147825,-0.544176,-1.405286,0.912343
3.14,-0.282833,-1.244688,0.977016,-0.411677,-1.294988,0.989626,-0.402713,-1.210037,0.537875,-0.436756,-1.08092,0.102271,-0.152113,-1.193535,0.96272,-0.166144,-1.350027,0.520332,-0.198446,-1.437286,0.07762,-0.314857,-1.202616,1.226693,-0.283035,-1.243981,1.474391,-0.219337,-1.321749,1.541488,-0.225988,-1.328791,1.650244,-0.15764,-1.167708,1.423532,-0.060213,-1.109503,1.152513,-0.036611,-1.218565,0.928137,-0.421644,-1.299769,1.412432,-0.532301,-1.334221,1.145968,-0.53903,-1.419193,0.910734
3.16,-0.28494,-1.245033,0.974957,-0.41244,-1.299209,0.989527,-0.405625,-1.207951,0.539254,-0.439545,-1.074178,0.105151,-0.154664,-1.191603,0.959244,-0.170898,-1.34844,0.517835,-0.204702,-1.431676,0.073496,-0.31517,-1.200003,1.224013,-0.281782,-1.238652,1.471827,-0.214771,-1.315912,1.538657,-0.223198,-1.322625,1.647087,-0.160933,-1.15511,1.419459,-0.072638,-1.087332,1.149641,-0.052894,-1.187514,0.920743,-0.420737,-1.289404,1.410814,-0.535326,-1.321912,1.146155,-0.541696,-1.408731,0.909921
3.18,-0.280487,-1.256876,0.975113,-0.408072,-1.311105,0.99093,-0.403082,-1.217874,0.539679,-0.437456,-1.081485,0.108186,-0.14788,-1.207464,0.958028,-0.170461,-1.356956,0.5141,-0.216327,-1.418144,0.067803,-0.306213,-1.20784,1.222171,-0.270932,-1.246671,1.469716,-0.204499,-1.32307,1.535025,-0.210356,-1.328958,1.643795,-0.154214,-1.162368,1.416185,-0.071249,-1.095234,1.145261,-0.05362,-1.195002,0.914364,-0.411251,-1.296829,1.408603,-0.527887,-1.331852,1.145021,-0.534983,-1.418156,0.908003
3.2,-0.270322,-1.280246,0.977081,-0.400049,-1.33131,0.992429,-0.396527,-1.240832,0.541129,-0.434822,-1.10004,0.113108,-0.136361,-1.234252,0.961726,-0.163188,-1.377519,0.516134,-0.213826,-1.424079,0.06844,-0.289997,-1.23527,1.225299,-0.255508,-1.268844,1.47432,-0.188776,-1.341134,1.542927,-0.194171,-1.343106,1.651838,-0.132814,-1.188154,1.42174,-0.057014,-1.12312,1.148136,-0.04245,-1.218648,0.916053,-0.395838,-1.328698,1.415181,-0.505818,-1.375889,1.150818,-0.510534,-1.465441,0.915626
3.22,-0.266755,-1.287235,0.976655,-0.395061,-1.344167,0.993836,-0.392849,-1.25705,0.544125,-0.436053,-1.109111,0.120728,-0.13462,-1.238177,0.95903,-0.163855,-1.380312,0.51374,-0.214526,-1.420794,0.064749,-0.287402,-1.239317,1.225334,-0.245429,-1.276422,1.472689,-0.176718,-1.346429,1.542399,-0.182925,-1.348677,1.651553,-0.127946,-1.189872,1.419697,-0.062069,-1.11456,1.145871,-0.049142,-1.200652,0.909203,-0.381222,-1.340521,1.417016,-0.498234,-1.382193,1.154599,-0.500457,-1.470878,0.920149
3.24,-0.257005,-1.306644,0.97917,-0.384852,-1.358376,0.993865,-0.38659,-1.277273,0.545835,-0.440524,-1.114585,0.128993,-0.125906,-1.258994,0.963834,-0.160498,-1.394234,0.51894,-0.213145,-1.426477,0.070156,-0.275782,-1.263791,1.228379,-0.231426,-1.29165,1.476609,-0.163071,-1.359195,1.548447,-0.168588,-1.359808,1.658818,-0.11276,-1.209233,1.419958,-0.053318,-1.131428,1.145181,-0.040201,-1.209447,0.907313,-0.365444,-1.357907,1.422941,-0.47593,-1.415245,1.16101,-0.472168,-1.511525,0.929491
3.26,-0.251789,-1.313901,0.980253,-0.381475,-1.359391,0.993627,-0.388191,-1.289529,0.544715,-0.44728,-1.11602,0.134594,-0.119563,-1.26754,0.964939,-0.160951,-1.392615,0.520312,-0.214861,-1.413881,0.071279,-0.265894,-1.27293,1.229833,-0.224524,-1.298095,1.479253,-0.153768,-1.361121,1.55234,-0.157071,-1.361361,1.663324,-0.103861,-1.217731,1.419863,-0.048813,-1.14079,1.144732,-0.034843,-1.217139,0.905403,-0.359667,-1.362716,1.423037,-0.470452,-1.422487,1.161104,-0.463721,-1.521584,0.931346
3.28,-0.245574,-1.324204,0.982012,-0.373712,-1.373218,0.995664,-0.389635,-1.304637,0.546818,-0.461189,-1.11337,0.146091,-0.115008,-1.275236,0.966218,-0.154709,-1.402781,0.522325,-0.207338,-1.424615,0.073161,-0.25981,-1.280473,1.227509,-0.220793,-1.297787,1.478277,-0.149598,-1.358942,1.550626,-0.153389,-1.355793,1.661111,-0.098166,-1.220905,1.419253,-0.049727,-1.142067,1.143442,-0.038332,-1.211797,0.902315,-0.351875,-1.372589,1.425112,-0.462714,-1.437673,1.164527,-0.453341,-1.538203,0.935337
3.3,-0.23863,-1.329823,0.982049,-0.370823,-1.371097,0.99445,-0.392946,-1.317954,0.543785,-0.472787,-1.112182,0.152226,-0.105291,-1.286719,0.967575,-0.152117,-1.403327,0.520837,-0.203609,-1.422762,0.071384,-0.253935,-1.285541,1.226136,-0.21541,-1.300492,1.477391,-0.143969,-1.358931,1.549797,-0.148176,-1.351749,1.660093,-0.091548,-1.230865,1.417148,-0.046613,-1.148189,1.141091,-0.036028,-1.212603,0.89848,-0.346672,-1.371762,1.424862,-0.461017,-1.434429,1.164413,-0.452501,-1.533989,0.934929
3.32,-0.226284,-1.343133,0.983668,-0.357559,-1.384232,0.99645,-0.386037,-1.345013,0.547012,-0.474707,-1.128361,0.164245,-0.094144,-1.296507,0.969497,-0.14013,-1.418261,0.524064,-0.192821,-1.441101,0.075055,-0.241503,-1.299815,1.228991,-0.202221,-1.314524,1.479886,-0.127445,-1.369418,1.552226,-0.1308,-1.362883,1.663143,-0.078029,-1.243718,1.418871,-0.033962,-1.162591,1.142395,-0.02511,-1.227662,0.900072,-0.333406,-1.384219,1.426957,-0.446301,-1.447917,1.166574,-0.439278,-1.546721,0.937051
3.34,-0.223284,-1.340876,0.982426,-0.352441,-1.389569,0.995786,-0.38648,-1.357777,0.546859,-0.486464,-1.130875,0.173875,-0.091006,-1.291266,0.968031,-0.139356,-1.409423,0.523013,-0.197073,-1.431415,0.075348,-0.23825,-1.298592,1.228974,-0.197444,-1.313293,1.479401,-0.119741,-1.366532,1.550162,-0.119528,-1.363801,1.661842,-0.075535,-1.237494,1.417276,-0.035794,-1.155301,1.139865,-0.028373,-1.217016,0.897442,-0.32694,-1.385669,1.42779,-0.441422,-1.449297,1.168021,-0.435725,-1.548021,0.938201
3.36,-0.213717,-1.34955,0.983379,-0.342177,-1.40193,0.996328,-0.37904,-1.388205,0.547961,-0.488705,-1.149268,0.185288,-0.080383,-1.300766,0.969633,-0.130158,-1.421935,0.525068,-0.190783,-1.444694,0.077367,-0.228907,-1.310387,1.231349,-0.187565,-1.32433,1.481848,-0.108906,-1.375377,1.553167,-0.106062,-1.372404,1.66482,-0.069582,-1.244879,1.417837,-0.034323,-1.161909,1.140264,-0.025319,-1.219547,0.895548,-0.319362,-1.394416,1.430003,-0.4334,-1.457395,1.169686,-0.431426,-1.556482,0.939025
3.38,-0.200266,-1.364993,0.983865,-0.326297,-1.423256,0.998288,-0.361006,-1.419744,0.549099,-0.488068,-1.175226,0.194152,-0.069118,-1.31182,0.968872,-0.118223,-1.434402,0.525237,-0.185242,-1.457561,0.079799,-0.213186,-1.328312,1.23322,-0.171073,-1.343167,1.483359,-0.09063,-1.3909,1.554183,-0.087202,-1.388742,1.665941,-0.057431,-1.258291,1.419189,-0.026026,-1.17533,1.140819,-0.019657,-1.230483,0.895667,-0.303687,-1.412296,1.430303,-0.41833,-1.474956,1.170315,-0.414728,-1.574376,0.940218
3.4,-0.195378,-1.365908,0.984004,-0.32101,-1.423526,0.997624,-0.343983,-1.449595,0.550096,-0.489342,-1.201564,0.202789,-0.063984,-1.313774,0.969554,-0.117637,-1.428101,0.524059,-0.189911,-1.448786,0.078287,-0.211129,-1.328585,1.232987,-0.168281,-1.339825,1.483499,-0.085506,-1.38565,1.553366,-0.082244,-1.384258,1.665926,-0.05288,-1.258681,1.417669,-0.021742,-1.173967,1.140127,-0.014964,-1.231682,0.895893,-0.301594,-1.406179,1.429439,-0.416714,-1.468952,1.16951,-0.416368,-1.56861,0.937971
3.42,-0.18915,-1.367291,0.982815,-0.309986,-1.433604,0.997301,-0.328237,-1.474551,0.550331,-0.489627,-1.227167,0.208103,-0.061976,-1.307666,0.968202,-0.115777,-1.422753,0.522124,-0.190683,-1.446334,0.076163,-0.205236,-1.330703,1.231242,-0.160998,-1.340126,1.481403,-0.07699,-1.384859,1.54941,-0.072548,-1.383908,1.661909,-0.053474,-1.250995,1.415132,-0.029035,-1.163943,1.13645,-0.019839,-1.216209,0.88933,-0.292817,-1.412931,1.428797,-0.408132,-1.47418,1.16901,-0.408041,-1.572427,0.937293
3.44,-0.176892,-1.380536,0.984478,-0.293731,-1.452646,0.999803,-0.291032,-1.530181,0.557115,-0.471203,-1.285719,0.218274,-0.052137,-1.317759,0.970125,-0.113496,-1.421597,0.522966,-0.196232,-1.432119,0.076478,-0.196846,-1.342356,1.231136,-0.151323,-1.347334,1.481671,-0.065694,-1.392121,1.547669,-0.06123,-1.392575,1.660344,-0.043489,-1.259187,1.414804,-0.023839,-1.167829,1.137087,-0.014275,-1.222066,0.891011,-0.28052,-1.422695,1.430401,-0.394879,-1.48511,1.170266,-0.398657,-1.582938,0.938238
3.46,-0.170259,-1.382995,0.984549,-0.282731,-1.462628,1.002638,-0.265279,-1.553245,0.562531,-0.461043,-1.326623,0.21733,-0.048665,-1.316023,0.969673,-0.109873,-1.419992,0.522568,-0.19682,-1.429268,0.078093,-0.189067,-1.346086,1.234177,-0.141352,-1.354861,1.48364,-0.053158,-1.39778,1.548916,-0.045225,-1.401583,1.661422,-0.039224,-1.25965,1.416425,-0.023126,-1.16747,1.138567,-0.012098,-1.215735,0.891606,-0.269367,-1.43433,1.431162,-0.382221,-1.497216,1.170684,-0.38903,-1.593864,0.938372
3.48,-0.162934,-1.388253,0.986271,-0.271779,-1.47156,1.005553,-0.243843,-1.57281,0.566571,-0.454548,-1.362549,0.217347,-0.043693,-1.318226,0.969754,-0.111038,-1.415758,0.521307,-0.204521,-1.42432,0.07623,-0.186759,-1.346332,1.233755,-0.13794,-1.3549,1.483378,-0.046793,-1.394473,1.547534,-0.041346,-1.396271,1.659785,-0.038274,-1.260835,1.415689,-0.026669,-1.168267,1.138238,-0.014288,-1.213133,0.890437,-0.263325,-1.432806,1.429749,-0.376404,-1.498701,1.169509,-0.379742,-1.597968,0.938063
3.5,-0.153757,-1.398747,0.989084,-0.253916,-1.492315,1.010305,-0.213498,-1.595643,0.571865,-0.43044,-1.418702,0.21011,-0.040207,-1.320746,0.96918,-0.104688,-1.42537,0.523582,-0.199729,-1.436029,0.081083,-0.173452,-1.358846,1.239162,-0.121843,-1.372813,1.487182,-0.029712,-1.408986,1.551511,-0.023335,-1.413839,1.664283,-0.031817,-1.26833,1.419661,-0.02757,-1.167213,1.142982,-0.010557,-1.198357,0.89347,-0.242788,-1.459777,1.434648,-0.357482,-1.520998,1.174333,-0.362365,-1.614187,0.94216
3.52,-0.143382,-1.410761,0.99174,-0.23914,-1.507227,1.011651,-0.187621,-1.616756,0.574108,-0.412324,-1.466597,0.203328,-0.033459,-1.329615,0.972904,-0.10552,-1.424901,0.524641,-0.202624,-1.435762,0.081263,-0.163478,-1.371955,1.24128,-0.112972,-1.38281,1.489559,-0.019609,-1.417123,1.55289,-0.012002,-1.421841,1.665042,-0.026822,-1.276144,1.422316,-0.026278,-1.173103,1.146318,-0.003271,-1.202081,0.89593,-0.236498,-1.468022,1.436437,-0.347569,-1.534013,1.175251,-0.351258,-1.627617,0.94229
