time,Hip:X,Hip:Y,Hip:Z,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,Spine:X,Spine:Y,Spine:Z,Neck:X,Neck:Y,Neck:Z,Nose:X,Nose:Y,Nose:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
6.3,0.936619,-0.044248,0.992653,1.075943,-0.058768,1.010471,1.104579,0.052828,0.561372,1.090178,-0.195626,0.173731,0.79416,-0.030208,0.978076,0.872528,-0.029671,0.515189,0.916165,-0.115135,0.065763,0.920729,-0.10374,1.236079,0.903116,-0.051052,1.485601,0.893538,0.027159,1.570107,0.870528,-0.01377,1.668048,0.765996,-0.025533,1.417791,0.677142,0.009788,1.138664,0.707272,0.137709,0.921487,1.049077,-0.103009,1.427431,1.144026,-0.176283,1.155876,1.211148,-0.151459,0.913149
6.32,0.936882,-0.02834,0.993132,1.074108,-0.044203,1.00894,1.104419,0.081103,0.566877,1.089019,-0.147218,0.168746,0.79593,-0.016422,0.979617,0.871909,-0.022785,0.520756,0.917502,-0.116648,0.075227,0.920092,-0.082514,1.234968,0.903438,-0.031284,1.48514,0.894809,0.048838,1.566996,0.874276,0.009073,1.666172,0.765438,-0.008003,1.419174,0.680621,0.038985,1.142149,0.713547,0.17688,0.931053,1.047441,-0.08998,1.428571,1.142284,-0.162961,1.159088,1.209951,-0.139035,0.915383
6.34,0.936366,-0.011436,0.992492,1.074961,-0.021002,1.012776,1.097037,0.095341,0.561208,1.100192,-0.093253,0.140661,0.793172,-0.010069,0.976315,0.868914,-0.021503,0.511532,0.916247,-0.111943,0.062806,0.918811,-0.070136,1.235568,0.901042,-0.017471,1.484755,0.89289,0.06342,1.566706,0.873123,0.023481,1.666317,0.765304,0.009922,1.419116,0.676246,0.063097,1.143141,0.715663,0.210458,0.938808,1.048984,-0.066232,1.428351,1.14746,-0.142078,1.158271,1.215082,-0.11823,0.914711
6.36,0.937781,0.00847,0.993942,1.076484,0.004114,1.014665,1.095941,0.121196,0.561541,1.109361,-0.033095,0.128595,0.794861,0.007245,0.975489,0.866932,-0.016403,0.50977,0.916579,-0.113082,0.062456,0.92184,-0.048778,1.238969,0.905569,0.010324,1.486911,0.899582,0.09314,1.567918,0.8836,0.055537,1.669589,0.767727,0.033081,1.419872,0.680291,0.097424,1.14698,0.722695,0.25461,0.947991,1.049845,-0.040454,1.428883,1.149049,-0.117997,1.160205,1.217952,-0.096057,0.916318
6.38,0.935277,0.02289,0.991477,1.073162,0.017674,1.011543,1.096387,0.142563,0.561452,1.126615,0.038879,0.117659,0.793404,0.019811,0.975078,0.86555,-0.00956,0.511883,0.915868,-0.110472,0.067105,0.919763,-0.032427,1.235931,0.902307,0.023848,1.484624,0.898268,0.106501,1.56639,0.882659,0.066792,1.66745,0.765877,0.049631,1.418334,0.68071,0.12126,1.146942,0.724866,0.284061,0.953777,1.045412,-0.031178,1.428111,1.140515,-0.10881,1.160154,1.208882,-0.090641,0.916385
6.4,0.93335,0.035254,0.989924,1.073264,0.03507,1.010262,1.091669,0.161655,0.558915,1.131511,0.09733,0.109328,0.790977,0.031007,0.972394,0.861128,-0.009612,0.509814,0.910281,-0.118031,0.066545,0.917159,-0.018449,1.235198,0.899925,0.041056,1.483266,0.899705,0.126212,1.563035,0.885022,0.08877,1.665387,0.761652,0.060197,1.415704,0.678707,0.143052,1.146762,0.731517,0.314192,0.960249,1.044369,-0.011965,1.426,1.139164,-0.091728,1.159182,1.205872,-0.07685,0.913998
6.42,0.932958,0.046632,0.986511,1.073952,0.048522,1.005865,1.092287,0.176421,0.55821,1.144993,0.156915,0.106647,0.791129,0.040072,0.971126,0.858423,-0.007234,0.511965,0.909095,-0.125792,0.074135,0.916738,-0.001497,1.23241,0.903178,0.05609,1.48158,0.902669,0.142298,1.559689,0.890594,0.108307,1.663681,0.763896,0.074147,1.418069,0.677788,0.15461,1.149361,0.727654,0.325339,0.963488,1.047114,-7.7e-05,1.425306,1.141135,-0.077643,1.158791,1.206227,-0.063867,0.91313
6.44,0.930148,0.057579,0.986286,1.07199,0.056888,1.004518,1.08943,0.193497,0.558876,1.147931,0.206545,0.105648,0.787498,0.055474,0.97036,0.857282,0.000652,0.51116,0.907316,-0.121969,0.074263,0.911201,0.008429,1.230965,0.901305,0.06565,1.480231,0.90049,0.150954,1.558693,0.886291,0.114677,1.661336,0.762226,0.089319,1.418049,0.675759,0.173164,1.151043,0.725831,0.345478,0.967193,1.040623,0.008283,1.423779,1.126372,-0.075752,1.15703,1.188581,-0.067713,0.911534
6.46,0.930555,0.07538,0.982595,1.072813,0.079802,1.001839,1.087744,0.221225,0.555941,1.147309,0.257892,0.103468,0.787654,0.069142,0.966305,0.862084,0.016374,0.507447,0.917032,-0.104219,0.071056,0.912482,0.025943,1.227252,0.900913,0.079715,1.477225,0.90091,0.165515,1.555132,0.887807,0.13064,1.658898,0.760069,0.1025,1.416628,0.674982,0.188725,1.148182,0.726772,0.361759,0.966007,1.044395,0.030549,1.4204,1.129435,-0.048827,1.154238,1.188262,-0.044966,0.907932
6.48,0.926924,0.086013,0.982344,1.069527,0.091401,1.001565,1.085236,0.233994,0.555041,1.148042,0.298513,0.104273,0.78368,0.080311,0.9662,0.862768,0.025765,0.509016,0.917975,-0.10065,0.074882,0.907521,0.035871,1.227523,0.900112,0.089254,1.477987,0.89986,0.177296,1.55365,0.889632,0.146535,1.659524,0.758596,0.113396,1.418254,0.672364,0.202168,1.150255,0.723528,0.377666,0.968234,1.044018,0.04285,1.420208,1.126252,-0.037665,1.152569,1.18326,-0.034053,0.906948
6.5,0.948683,0.132985,0.978773,1.090883,0.135492,0.995534,1.101186,0.285971,0.552487,1.164702,0.356954,0.102931,0.805983,0.127767,0.96289,0.879184,0.057234,0.507321,0.929285,-0.088428,0.080035,0.929592,0.080664,1.223844,0.920832,0.12974,1.475347,0.922584,0.219661,1.549346,0.91331,0.19346,1.657252,0.782417,0.162691,1.41094,0.699574,0.254319,1.143518,0.750677,0.430434,0.963524,1.062259,0.080484,1.416417,1.143698,0.005341,1.147235,1.201595,0.014277,0.901695
6.52,0.946008,0.143344,0.974937,1.089863,0.152759,0.994324,1.086501,0.306102,0.550498,1.150623,0.368151,0.098593,0.802401,0.136137,0.958072,0.873862,0.057296,0.502714,0.922289,-0.103767,0.080553,0.92623,0.091853,1.220752,0.922522,0.141565,1.471975,0.922294,0.23122,1.546209,0.915552,0.206073,1.655466,0.779202,0.165629,1.411943,0.688694,0.248266,1.14325,0.737958,0.419787,0.959953,1.062751,0.094312,1.411278,1.141321,0.017014,1.139894,1.195832,0.025148,0.894362
6.54,0.949576,0.165069,0.975724,1.092035,0.168062,0.991613,1.07833,0.330944,0.554079,1.138594,0.379273,0.100964,0.807597,0.161159,0.958478,0.872271,0.069611,0.508187,0.904818,-0.123851,0.097914,0.929938,0.110272,1.219914,0.928834,0.158563,1.47153,0.929592,0.250672,1.543041,0.923482,0.23022,1.653604,0.78875,0.188402,1.409371,0.702861,0.277633,1.14265,0.750068,0.4463,0.956274,1.062832,0.104326,1.409243,1.142931,0.032916,1.13535,1.199968,0.05707,0.891149
6.56,0.962384,0.202284,0.968754,1.106587,0.213975,0.984631,1.085645,0.376299,0.547326,1.150624,0.428593,0.094385,0.819067,0.195365,0.952766,0.882327,0.100916,0.502775,0.911255,-0.105292,0.101367,0.944074,0.146902,1.214227,0.946697,0.197921,1.465297,0.94661,0.29014,1.535577,0.942404,0.273057,1.646919,0.803517,0.225364,1.404237,0.710846,0.299173,1.135837,0.754988,0.460806,0.943664,1.084848,0.153994,1.399808,1.165748,0.088621,1.12423,1.219049,0.110381,0.878405
6.58,0.965023,0.230263,0.967314,1.10844,0.244741,0.983657,1.080664,0.412407,0.54718,1.143306,0.453021,0.093838,0.822039,0.220581,0.949076,0.880192,0.122418,0.497762,0.90035,-0.107228,0.10777,0.949345,0.176376,1.211685,0.949178,0.224761,1.46349,0.948889,0.315956,1.533717,0.947314,0.296891,1.645178,0.805808,0.249642,1.399579,0.716544,0.326062,1.13155,0.757882,0.488265,0.936556,1.086522,0.183021,1.398003,1.16668,0.119231,1.121431,1.218923,0.148196,0.876181
6.6,0.972285,0.255451,0.96961,1.116021,0.273641,0.985722,1.085808,0.435382,0.546185,1.149165,0.482197,0.091717,0.830044,0.238779,0.951529,0.885026,0.140407,0.49987,0.912672,-0.08896,0.110684,0.958492,0.196639,1.214685,0.96211,0.244116,1.466392,0.958335,0.334251,1.538383,0.958543,0.316558,1.650439,0.816266,0.270116,1.404587,0.71474,0.327891,1.135495,0.75168,0.478816,0.933598,1.100456,0.206144,1.397769,1.18332,0.148455,1.117467,1.23679,0.188291,0.873935
6.62,0.985141,0.295873,0.96459,1.128547,0.311336,0.979987,1.088352,0.478959,0.543944,1.14669,0.499521,0.089108,0.843046,0.282436,0.946054,0.893232,0.182739,0.494637,0.908161,-0.073825,0.125102,0.97257,0.234883,1.208361,0.97259,0.280373,1.460683,0.972587,0.371507,1.531697,0.973628,0.352455,1.643173,0.831428,0.307244,1.399962,0.729937,0.355556,1.1302,0.761467,0.492683,0.921004,1.108525,0.237498,1.391839,1.187819,0.181778,1.11163,1.240351,0.22335,0.867536
6.64,0.993477,0.326134,0.964777,1.136923,0.347802,0.980585,1.096208,0.512707,0.541207,1.156726,0.531091,0.084602,0.851136,0.311461,0.944942,0.895295,0.218617,0.486726,0.90519,-0.063109,0.131908,0.982513,0.261148,1.209246,0.988122,0.314573,1.460008,0.989464,0.406742,1.531172,0.99049,0.385456,1.641462,0.846521,0.340598,1.402067,0.736504,0.374243,1.13284,0.7635,0.500671,0.916069,1.125712,0.278424,1.388293,1.203339,0.223855,1.106572,1.25225,0.26944,0.861228
6.66,1.006999,0.363623,0.964687,1.149979,0.383299,0.981219,1.105474,0.545881,0.542076,1.162871,0.545257,0.085559,0.864462,0.346188,0.943307,0.905841,0.262443,0.48381,0.912994,-0.026727,0.136115,0.997756,0.29649,1.207234,0.997115,0.343223,1.458867,0.999029,0.434022,1.53173,0.997506,0.405861,1.639773,0.858328,0.365113,1.399168,0.757423,0.40828,1.126966,0.780747,0.528595,0.90551,1.136707,0.307537,1.385995,1.215353,0.264533,1.103677,1.267166,0.319958,0.858968
6.68,1.005285,0.382588,0.963172,1.147937,0.402843,0.981033,1.102634,0.558403,0.539704,1.153715,0.539683,0.083598,0.862594,0.366306,0.942125,0.901356,0.301826,0.478737,0.905257,-0.009522,0.151193,0.997327,0.315436,1.204962,1.001304,0.363598,1.456769,1.001739,0.452129,1.531419,1.000801,0.41854,1.63746,0.860511,0.385489,1.402118,0.750445,0.402066,1.131142,0.770645,0.508426,0.903404,1.141396,0.327549,1.38401,1.21575,0.287455,1.099759,1.26431,0.341816,0.855015
6.7,1.001783,0.393672,0.962982,1.144202,0.414686,0.981652,1.096264,0.560583,0.536969,1.142287,0.529149,0.08111,0.858506,0.37365,0.941655,0.889318,0.329278,0.475229,0.89934,0.004813,0.15989,0.997377,0.326765,1.204065,1.000287,0.373435,1.456174,0.998969,0.457705,1.533767,0.996017,0.417209,1.637089,0.860954,0.390893,1.401766,0.749978,0.402863,1.128461,0.767267,0.499426,0.894286,1.143199,0.338059,1.382849,1.215697,0.303899,1.097599,1.259335,0.37061,0.853537
6.72,1.007684,0.411605,0.96477,1.150243,0.439526,0.985841,1.095556,0.571109,0.538803,1.135956,0.521316,0.084598,0.863754,0.386024,0.943144,0.885722,0.370277,0.476544,0.906312,0.033523,0.175683,1.001501,0.346117,1.208008,1.011537,0.394205,1.459506,1.009256,0.475939,1.538824,1.007484,0.437895,1.641322,0.868813,0.403184,1.406511,0.756819,0.406841,1.132787,0.76979,0.49489,0.895672,1.157048,0.366127,1.384259,1.226847,0.339059,1.096899,1.265536,0.402663,0.852795
6.74,1.022066,0.448937,0.964178,1.163129,0.476299,0.984412,1.10831,0.596821,0.53549,1.136269,0.535196,0.083809,0.877773,0.426435,0.941803,0.895741,0.445245,0.475449,0.915625,0.087467,0.19426,1.013961,0.383112,1.207172,1.027838,0.434598,1.458159,1.026228,0.516563,1.537109,1.025307,0.478764,1.639223,0.8855,0.442462,1.407897,0.774358,0.436328,1.134251,0.780944,0.510515,0.892398,1.171931,0.407339,1.380578,1.240556,0.384945,1.09402,1.277613,0.454009,0.851079
6.76,1.024327,0.469295,0.967782,1.164755,0.501141,0.988129,1.11584,0.612412,0.535353,1.139357,0.553108,0.083226,0.878816,0.446234,0.946797,0.890352,0.488696,0.482287,0.915825,0.122907,0.208368,1.018619,0.403988,1.211952,1.034876,0.459015,1.462167,1.033296,0.540894,1.541066,1.034953,0.504719,1.643686,0.890298,0.461733,1.412166,0.779739,0.449356,1.136887,0.781884,0.513599,0.892082,1.178339,0.440431,1.383399,1.247709,0.422346,1.096334,1.27807,0.495907,0.853631
6.78,1.035458,0.497177,0.968633,1.174559,0.530336,0.990909,1.126614,0.630869,0.536099,1.152322,0.565542,0.084558,0.890948,0.471138,0.94722,0.897616,0.545095,0.488447,0.935102,0.175984,0.216559,1.031569,0.432675,1.210975,1.043743,0.484226,1.462136,1.043578,0.565284,1.541851,1.041473,0.524683,1.643275,0.901559,0.478468,1.414469,0.792031,0.464281,1.13681,0.794369,0.523475,0.891444,1.190601,0.462295,1.384767,1.261301,0.453068,1.098474,1.284817,0.535195,0.85734
6.8,1.044324,0.524249,0.972182,1.182921,0.558153,0.992862,1.140811,0.645979,0.534629,1.162314,0.579944,0.083376,0.900026,0.499568,0.951909,0.899524,0.597714,0.495335,0.945239,0.228751,0.220619,1.041754,0.461258,1.214941,1.05375,0.516074,1.465472,1.052961,0.596137,1.5457,1.049929,0.555243,1.647329,0.912512,0.510312,1.416501,0.802451,0.489274,1.139429,0.799599,0.542161,0.891565,1.201444,0.501996,1.386625,1.275958,0.499491,1.101082,1.296435,0.588633,0.861902
6.82,1.03827,0.529621,0.974615,1.174819,0.569212,0.995952,1.132116,0.641294,0.538351,1.155754,0.57294,0.088343,0.893745,0.50296,0.955337,0.886768,0.619307,0.506331,0.939533,0.257921,0.223581,1.036542,0.469198,1.21875,1.050791,0.523666,1.468685,1.048656,0.603262,1.550141,1.046687,0.564008,1.652285,0.908426,0.514058,1.420781,0.795462,0.486192,1.144391,0.790001,0.531147,0.89544,1.196806,0.513089,1.3906,1.273981,0.512974,1.104694,1.285981,0.611223,0.869293
6.84,1.019762,0.513669,0.979284,1.156286,0.554127,0.999722,1.112435,0.608758,0.540759,1.136331,0.532689,0.092989,0.875958,0.482074,0.959735,0.860991,0.612867,0.516877,0.916462,0.263986,0.223117,1.020352,0.448382,1.22392,1.033362,0.504338,1.473266,1.028389,0.584491,1.555574,1.027436,0.547684,1.658986,0.889339,0.491507,1.425209,0.776906,0.461708,1.147675,0.772813,0.505229,0.897845,1.17708,0.499501,1.396114,1.259888,0.507823,1.112205,1.262244,0.609265,0.878457
6.86,1.02622,0.536052,0.981061,1.161477,0.578918,0.999064,1.116417,0.617056,0.539349,1.137119,0.53866,0.092957,0.883214,0.501403,0.963953,0.866305,0.651312,0.526074,0.929371,0.319293,0.21277,1.031186,0.472397,1.226163,1.040168,0.528336,1.476027,1.034208,0.610977,1.5559,1.035185,0.577949,1.660556,0.899252,0.512011,1.425014,0.787675,0.482509,1.147342,0.780647,0.520729,0.896969,1.18393,0.530109,1.398534,1.270009,0.539991,1.116079,1.265698,0.648991,0.884079
6.88,1.030822,0.56234,0.982606,1.166652,0.602554,0.998974,1.124214,0.635414,0.538607,1.145541,0.550864,0.094019,0.887181,0.527638,0.968059,0.871288,0.690875,0.534565,0.933738,0.377485,0.199694,1.036324,0.498757,1.228552,1.043792,0.555225,1.477995,1.037271,0.637575,1.558251,1.036074,0.604175,1.662759,0.904438,0.540996,1.427863,0.790725,0.504089,1.15095,0.780539,0.535548,0.900209,1.187172,0.560473,1.402684,1.278496,0.577339,1.122452,1.2724,0.694105,0.896532
6.9,1.024596,0.570589,0.988215,1.157802,0.613227,1.000414,1.115149,0.626628,0.540777,1.132624,0.53508,0.098484,0.882795,0.536193,0.977838,0.868093,0.713985,0.548061,0.934604,0.422423,0.193209,1.036706,0.509563,1.233765,1.042067,0.569452,1.482888,1.034122,0.652381,1.56117,1.033852,0.621198,1.666778,0.904763,0.550928,1.43267,0.790399,0.508407,1.157129,0.773814,0.531657,0.905487,1.187873,0.573447,1.40833,1.27945,0.590256,1.128176,1.267477,0.716227,0.905129
6.92,1.03,0.598113,0.988908,1.16276,0.640767,1.000469,1.125483,0.645987,0.538779,1.138936,0.557724,0.094687,0.888107,0.563488,0.980545,0.875204,0.751863,0.552816,0.943502,0.487014,0.175262,1.044528,0.538401,1.234202,1.048082,0.597337,1.483466,1.039965,0.680891,1.562051,1.036745,0.646411,1.666415,0.909904,0.574212,1.434482,0.795361,0.524896,1.160799,0.78211,0.548644,0.909048,1.194593,0.602995,1.410715,1.289771,0.623999,1.132231,1.274279,0.758332,0.914615
6.94,1.036942,0.628542,0.988584,1.171111,0.67254,1.000224,1.138326,0.666829,0.533881,1.151396,0.578056,0.087249,0.893531,0.595904,0.980108,0.890233,0.798178,0.552609,0.959042,0.571363,0.150765,1.052915,0.568114,1.234477,1.056842,0.633202,1.482482,1.047928,0.719426,1.559564,1.044627,0.684894,1.663976,0.920122,0.608538,1.434313,0.804122,0.54947,1.162138,0.791955,0.572752,0.909894,1.202804,0.642659,1.412659,1.30667,0.673255,1.136494,1.287098,0.815689,0.9249
6.96,1.017584,0.61512,0.990901,1.15205,0.658274,1.003772,1.122364,0.642968,0.537878,1.130936,0.552102,0.091208,0.874035,0.583741,0.981351,0.879187,0.794075,0.558761,0.950846,0.614154,0.137787,1.034353,0.554532,1.236998,1.036504,0.620551,1.484754,1.026366,0.707381,1.560613,1.023542,0.673411,1.665473,0.897968,0.591261,1.436807,0.786636,0.525717,1.165193,0.769224,0.541176,0.913574,1.180054,0.62773,1.419508,1.286605,0.662397,1.1433,1.261392,0.811235,0.938686
6.98,1.016857,0.634338,0.989018,1.153073,0.670845,0.999045,1.118902,0.638444,0.535944,1.122571,0.535322,0.093684,0.873706,0.605208,0.97963,0.877092,0.812355,0.558459,0.93845,0.652304,0.131927,1.034935,0.574145,1.234119,1.02518,0.62805,1.484392,1.019813,0.716765,1.55979,1.01196,0.681367,1.664073,0.889489,0.603146,1.431935,0.78647,0.537796,1.158867,0.770329,0.552898,0.907048,1.173968,0.63711,1.425785,1.283478,0.674341,1.152115,1.25239,0.826204,0.949372
7,1.022957,0.658472,0.987765,1.159381,0.696484,0.996893,1.126605,0.653628,0.534785,1.129193,0.548371,0.093091,0.880402,0.628119,0.979865,0.884921,0.835598,0.559865,0.94763,0.719422,0.123907,1.042686,0.599561,1.232827,1.033502,0.660446,1.481773,1.027855,0.750903,1.554925,1.021255,0.717746,1.660264,0.899818,0.626065,1.430293,0.796508,0.552626,1.158726,0.77672,0.562335,0.90664,1.182113,0.667302,1.42439,1.295833,0.712428,1.152129,1.261092,0.86396,0.949785
7.02,1.019017,0.670566,0.987028,1.154694,0.711021,0.996698,1.123166,0.655412,0.537712,1.125543,0.542491,0.098224,0.877443,0.63889,0.978455,0.882502,0.843161,0.559646,0.940731,0.761465,0.118759,1.038343,0.617914,1.233361,1.034171,0.682216,1.481467,1.025072,0.770142,1.557165,1.018873,0.737295,1.661218,0.897663,0.641267,1.432299,0.795856,0.565424,1.159632,0.77414,0.565717,0.906247,1.179989,0.686073,1.425222,1.293365,0.727642,1.152626,1.253406,0.880878,0.952107
7.04,1.022784,0.693429,0.984498,1.157596,0.738367,0.994701,1.132721,0.682582,0.535671,1.143179,0.574319,0.095809,0.881303,0.658252,0.976055,0.89148,0.861218,0.55682,0.94443,0.823169,0.111748,1.041728,0.644638,1.230246,1.035016,0.711335,1.477802,1.025692,0.798453,1.552793,1.018506,0.762434,1.655036,0.898031,0.662467,1.428185,0.798535,0.586044,1.155408,0.772912,0.581668,0.901376,1.17843,0.71914,1.424266,1.290725,0.748255,1.152623,1.241173,0.904615,0.961989
7.06,1.026689,0.718809,0.979677,1.163181,0.757824,0.989049,1.131567,0.692108,0.533148,1.137179,0.56875,0.099974,0.883976,0.686952,0.971834,0.895719,0.881083,0.550435,0.943409,0.884105,0.103865,1.044419,0.668214,1.224728,1.021795,0.721243,1.474556,1.016581,0.80809,1.549942,1.004891,0.767479,1.651725,0.890414,0.682085,1.420106,0.801515,0.609632,1.143009,0.776349,0.611579,0.889814,1.171846,0.731087,1.426525,1.293999,0.771649,1.161352,1.245759,0.939874,0.997638
7.08,1.023622,0.731417,0.977763,1.159472,0.770606,0.988229,1.137841,0.704694,0.532864,1.148302,0.586533,0.09746,0.882366,0.697985,0.96929,0.892844,0.888435,0.548559,0.930276,0.917312,0.10181,1.040265,0.686931,1.223284,1.020848,0.74417,1.472292,1.014284,0.829689,1.548586,1.002935,0.790009,1.650526,0.889758,0.693181,1.419888,0.799565,0.620374,1.144336,0.776646,0.624135,0.89109,1.172845,0.752362,1.424943,1.298299,0.800806,1.162287,1.248928,0.965863,0.984163
7.1,1.017874,0.740028,0.974868,1.152234,0.778458,0.986925,1.130811,0.707471,0.534123,1.144019,0.579158,0.102247,0.877045,0.70775,0.966566,0.887983,0.896287,0.544462,0.916336,0.954639,0.097442,1.031732,0.694511,1.221976,1.01018,0.755629,1.469963,1.004342,0.842479,1.545529,0.996551,0.807465,1.650091,0.87952,0.704234,1.41554,0.791408,0.630604,1.139416,0.771049,0.640123,0.886387,1.159453,0.759703,1.419522,1.286697,0.812114,1.156854,1.242519,0.971609,0.967409
7.12,1.033905,0.784666,0.970599,1.169499,0.819507,0.980422,1.148441,0.738118,0.52855,1.158346,0.599157,0.09944,0.892843,0.752616,0.962276,0.900346,0.93264,0.536033,0.920078,1.019145,0.089742,1.047899,0.742423,1.216299,1.023298,0.800084,1.464618,1.016586,0.885467,1.541401,1.005692,0.848743,1.64489,0.893253,0.746899,1.407182,0.807765,0.676198,1.129819,0.788498,0.681601,0.874504,1.172839,0.810543,1.418546,1.302174,0.861301,1.155066,1.25421,1.01869,0.968633
7.14,1.039048,0.812456,0.969422,1.17511,0.848347,0.977985,1.15034,0.756692,0.527558,1.159875,0.602484,0.105374,0.898153,0.77935,0.96279,0.910544,0.95803,0.533306,0.927273,1.07026,0.089792,1.052774,0.769878,1.215097,1.024529,0.826902,1.463478,1.015765,0.912338,1.540219,1.005555,0.874225,1.642946,0.893543,0.777371,1.403648,0.810368,0.7085,1.124446,0.7905,0.718411,0.870703,1.173596,0.840167,1.419117,1.306611,0.890828,1.158563,1.263009,1.046706,0.963809
7.16,1.032115,0.822958,0.966408,1.169859,0.853371,0.976791,1.141105,0.754062,0.528464,1.14698,0.582391,0.112301,0.890031,0.791667,0.958679,0.899701,0.963191,0.526509,0.912072,1.084279,0.084808,1.040519,0.78389,1.214123,1.011578,0.833902,1.463139,1.000378,0.917957,1.541048,0.991558,0.880241,1.643933,0.881088,0.780948,1.400139,0.799686,0.715862,1.118509,0.783377,0.729278,0.863559,1.168438,0.849145,1.410177,1.295587,0.892177,1.144427,1.250902,1.048805,0.954448
7.18,1.04066,0.863151,0.964215,1.177616,0.888597,0.972751,1.147973,0.774691,0.524378,1.146903,0.580333,0.118216,0.898849,0.833516,0.959386,0.913288,1.008701,0.528083,0.93094,1.135628,0.085823,1.052236,0.822865,1.208526,1.015996,0.864996,1.458642,0.999555,0.947382,1.536497,0.992734,0.906625,1.639722,0.887879,0.821948,1.393177,0.809043,0.758489,1.11152,0.79262,0.768139,0.858409,1.169025,0.882923,1.412916,1.305299,0.930502,1.153412,1.267078,1.091537,0.957522
7.2,1.045732,0.897019,0.961279,1.183293,0.919401,0.970814,1.155935,0.800341,0.520804,1.159428,0.592545,0.119825,0.903565,0.87224,0.956083,0.921806,1.043393,0.5213,0.940383,1.165101,0.076801,1.056246,0.851239,1.206133,1.021634,0.900404,1.455175,1.00002,0.98104,1.533576,0.998094,0.942647,1.638454,0.893387,0.86268,1.389153,0.816551,0.801408,1.105442,0.80614,0.828454,0.85375,1.170103,0.909523,1.408658,1.303972,0.968221,1.152908,1.260179,1.125593,0.959943
7.22,1.043759,0.926896,0.959395,1.182002,0.952781,0.967797,1.157454,0.827679,0.520314,1.167289,0.607466,0.125183,0.902807,0.899809,0.954435,0.921566,1.065956,0.519511,0.938854,1.170733,0.07317,1.053113,0.883659,1.204836,1.021119,0.928377,1.454749,0.994217,1.006808,1.533523,0.99604,0.970622,1.638899,0.889203,0.89006,1.387531,0.812956,0.826453,1.105147,0.802247,0.854943,0.854716,1.170516,0.942177,1.403954,1.305643,0.991206,1.147899,1.261158,1.160159,0.978283
7.24,1.026421,0.931183,0.960054,1.166931,0.956404,0.969298,1.146237,0.836398,0.519741,1.160539,0.599692,0.135827,0.883739,0.907023,0.954855,0.909736,1.06861,0.519892,0.930457,1.158041,0.072631,1.034059,0.883104,1.20556,1.001278,0.930142,1.455232,0.972262,1.008306,1.532703,0.97587,0.973677,1.63847,0.870697,0.89269,1.38672,0.796787,0.839117,1.102514,0.792887,0.8788,0.853489,1.150957,0.944484,1.407531,1.272988,0.981391,1.14438,1.231066,1.134295,0.942847
7.26,1.012664,0.944142,0.95971,1.153599,0.967342,0.96707,1.136417,0.850573,0.517832,1.155498,0.597516,0.144877,0.869764,0.92075,0.955039,0.897918,1.077831,0.518113,0.921412,1.156122,0.070041,1.021501,0.896175,1.204304,0.985289,0.937803,1.45415,0.955353,1.014801,1.53196,0.958468,0.978096,1.6375,0.854486,0.902587,1.384809,0.780207,0.847816,1.101343,0.78096,0.893094,0.853317,1.135538,0.954212,1.402312,1.253476,0.986023,1.13501,1.218129,1.135463,0.927564
7.28,1.009936,0.972187,0.961116,1.150866,0.993155,0.968044,1.135708,0.876024,0.516229,1.159873,0.610862,0.148303,0.867077,0.94705,0.955909,0.897248,1.1039,0.520162,0.93122,1.172538,0.070581,1.020814,0.919816,1.204595,0.982956,0.970625,1.45322,0.952646,1.043814,1.531983,0.954206,1.003711,1.635462,0.85454,0.932561,1.385067,0.781972,0.884019,1.100411,0.785902,0.939421,0.853538,1.135229,0.977889,1.403708,1.247718,1.003987,1.133885,1.21158,1.151398,0.929186
7.3,1.000069,0.986871,0.961962,1.141056,1.008699,0.969584,1.130653,0.898096,0.51731,1.16339,0.620938,0.159252,0.857373,0.961528,0.956504,0.889571,1.111758,0.518853,0.926171,1.163356,0.069011,1.010629,0.932833,1.205996,0.973852,0.983634,1.454339,0.94079,1.056998,1.532875,0.943054,1.020988,1.638779,0.843988,0.946378,1.385817,0.767962,0.900387,1.101799,0.77321,0.958465,0.855583,1.122861,0.988752,1.400608,1.232591,1.01391,1.128913,1.205439,1.151053,0.914658
7.32,0.994584,1.013661,0.962788,1.135963,1.036729,0.968715,1.126323,0.936277,0.515111,1.16663,0.647415,0.164728,0.85152,0.991808,0.959177,0.89159,1.131543,0.517392,0.931249,1.169847,0.066671,1.006259,0.956739,1.206701,0.966292,1.008199,1.454566,0.933034,1.079704,1.533752,0.932358,1.041399,1.637753,0.838167,0.974671,1.384995,0.762191,0.934721,1.100033,0.768165,1.00188,0.855847,1.11662,1.01239,1.400118,1.226827,1.038688,1.127804,1.21174,1.167049,0.910186
