time,RHip:X,RHip:Y,RHip:Z,RKnee:X,RKnee:Y,RKnee:Z,RAnkle:X,RAnkle:Y,RAnkle:Z,RFoot:X,RFoot:Y,RFoot:Z,LHip:X,LHip:Y,LHip:Z,LKnee:X,LKnee:Y,LKnee:Z,LAnkle:X,LAnkle:Y,LAnkle:Z,LFoot:X,LFoot:Y,LFoot:Z,Neck:X,Neck:Y,Neck:Z,Head:X,Head:Y,Head:Z,LShoulder:X,LShoulder:Y,LShoulder:Z,LElbow:X,LElbow:Y,LElbow:Z,LWrist:X,LWrist:Y,LWrist:Z,RShoulder:X,RShoulder:Y,RShoulder:Z,RElbow:X,RElbow:Y,RElbow:Z,RWrist:X,RWrist:Y,RWrist:Z
3.46,-0.3030489,-1.351124,1.000151,-0.3188007,-1.462043,0.5414408,-0.4923317,-1.179225,0.2105182,-0.4793532,-1.279954,0.09166223,-0.1192808,-1.189896,0.9575689,-0.1706796,-1.274622,0.4958905,-0.2869805,-1.316986,0.04390845,-0.1397378,-1.368989,0.036371,-0.1585191,-1.271581,1.481232,-0.07602844,-1.31774,1.55605,-0.06727459,-1.134549,1.400655,-0.05337423,-1.041571,1.119644,-0.05366531,-1.098382,0.8771957,-0.2984981,-1.377778,1.429037,-0.4372426,-1.419642,1.170574,-0.4499358,-1.451185,0.9238915
3.48,-0.292775,-1.360612,1.00143,-0.2983246,-1.474689,0.5432573,-0.4881181,-1.216815,0.2010764,-0.4679273,-1.323602,0.08869191,-0.1170808,-1.190868,0.9578763,-0.1673672,-1.276389,0.4962219,-0.2874039,-1.318269,0.04517248,-0.1397231,-1.368783,0.03621629,-0.151056,-1.277579,1.481851,-0.06693684,-1.322163,1.555806,-0.0644438,-1.137007,1.402267,-0.05232865,-1.043534,1.121336,-0.04934601,-1.100815,0.8790171,-0.2880162,-1.387666,1.429708,-0.4255117,-1.430123,1.170675,-0.4381014,-1.461258,0.9239349
3.5,-0.2821079,-1.370474,1.002911,-0.2773794,-1.484634,0.5447503,-0.4816361,-1.25644,0.1900452,-0.4516238,-1.368097,0.08481447,-0.1151979,-1.192425,0.9579924,-0.1635813,-1.278356,0.4962109,-0.2880038,-1.320406,0.04636742,-0.1396077,-1.368513,0.03607545,-0.1435552,-1.282794,1.482319,-0.05820858,-1.326039,1.55566,-0.06206192,-1.138316,1.404338,-0.05156825,-1.044654,1.123406,-0.04474801,-1.103538,0.8815491,-0.2763021,-1.397732,1.429749,-0.4133051,-1.441015,1.170592,-0.4256459,-1.471597,0.9237702
3.52,-0.2715114,-1.379182,1.004165,-0.2566355,-1.492008,0.5458907,-0.471687,-1.297157,0.177931,-0.4298413,-1.41194,0.08038517,-0.1154523,-1.191898,0.9578111,-0.1607717,-1.279797,0.496089,-0.2886053,-1.322189,0.04723516,-0.1396134,-1.368167,0.03587841,-0.136296,-1.288379,1.482611,-0.04964864,-1.329132,1.555854,-0.06045174,-1.140206,1.405875,-0.05168663,-1.044954,1.125418,-0.03999846,-1.106316,0.8843644,-0.2646224,-1.407954,1.429412,-0.4009511,-1.452692,1.170146,-0.4124449,-1.482142,0.9231464
3.54,-0.2611151,-1.387691,1.005045,-0.2361607,-1.498046,0.5466072,-0.4574805,-1.338379,0.165644,-0.4025293,-1.453746,0.07557621,-0.1139787,-1.193629,0.9574127,-0.1621359,-1.280578,0.4957981,-0.2889131,-1.32248,0.04659871,-0.1397464,-1.36801,0.0357417,-0.1290414,-1.293835,1.482648,-0.04130153,-1.332196,1.555882,-0.05900856,-1.14228,1.407002,-0.05236129,-1.04526,1.127093,-0.03493783,-1.108541,0.886884,-0.2527799,-1.417852,1.428753,-0.3877798,-1.464688,1.169162,-0.3984082,-1.492998,0.9219903
3.56,-0.2504004,-1.395606,1.005553,-0.215816,-1.503267,0.5471003,-0.4376881,-1.377851,0.1538417,-0.3700513,-1.493031,0.07259996,-0.1129794,-1.194714,0.9572225,-0.1592334,-1.282144,0.4955041,-0.2896442,-1.324981,0.04743455,-0.1397875,-1.367917,0.0355613,-0.1214916,-1.298927,1.482589,-0.03287046,-1.335029,1.55591,-0.05792522,-1.14426,1.407533,-0.0529298,-1.043909,1.128767,-0.03062463,-1.109853,0.8896807,-0.2385962,-1.428433,1.426815,-0.3741699,-1.4777,1.167974,-0.3836246,-1.503979,0.9205303
3.58,-0.2393398,-1.403277,1.005585,-0.1961849,-1.507798,0.5471321,-0.4138704,-1.416752,0.1422464,-0.3319115,-1.52755,0.06843618,-0.111682,-1.196123,0.9569126,-0.1584374,-1.283218,0.4951813,-0.2901742,-1.325945,0.04748936,-0.1399201,-1.367447,0.03553676,-0.1137759,-1.304353,1.482318,-0.02392048,-1.336524,1.555966,-0.05594142,-1.146641,1.408983,-0.05529503,-1.046724,1.130017,-0.02538787,-1.111154,0.8913479,-0.2262913,-1.437528,1.425742,-0.3596448,-1.490192,1.166418,-0.367707,-1.515611,0.918835
3.6,-0.22813,-1.411132,1.00558,-0.1768568,-1.511831,0.5471075,-0.3850615,-1.452325,0.1315134,-0.2885725,-1.555699,0.06484263,-0.1098538,-1.198488,0.9568781,-0.1568311,-1.284341,0.4949368,-0.2904664,-1.326797,0.04778204,-0.1399439,-1.367207,0.03547063,-0.1058837,-1.309442,1.482233,-0.01508277,-1.339284,1.555702,-0.05534839,-1.149132,1.409138,-0.05577205,-1.045197,1.131644,-0.02130158,-1.111955,0.8942331,-0.2131084,-1.446426,1.424488,-0.3443884,-1.503028,1.164936,-0.3508479,-1.527081,0.9171694
3.62,-0.217048,-1.418777,1.005654,-0.158067,-1.515481,0.5472484,-0.351379,-1.483655,0.1215416,-0.242232,-1.577953,0.06124022,-0.1072119,-1.201703,0.9567357,-0.1556206,-1.28568,0.4945974,-0.2908831,-1.327217,0.04784574,-0.1401439,-1.36671,0.03521523,-0.09796324,-1.314224,1.48213,-0.006372163,-1.341016,1.555793,-0.05409059,-1.151392,1.410317,-0.05788309,-1.047037,1.133006,-0.01761598,-1.112728,0.896211,-0.1997329,-1.454879,1.423349,-0.3283206,-1.515458,1.163346,-0.3329961,-1.538427,0.9154372
3.64,-0.2049537,-1.426248,1.005935,-0.1398108,-1.51877,0.5475001,-0.3138742,-1.510622,0.1124779,-0.1929248,-1.593808,0.05869361,-0.1040082,-1.204991,0.956605,-0.1539399,-1.286977,0.4942712,-0.2914373,-1.327047,0.0480682,-0.1405849,-1.365997,0.03510714,-0.09002233,-1.319098,1.482121,0.002450426,-1.343227,1.555604,-0.05308143,-1.154159,1.411224,-0.05926137,-1.04801,1.134638,-0.01382252,-1.112965,0.8985769,-0.1860509,-1.463365,1.422441,-0.3116593,-1.527627,1.161867,-0.3144692,-1.549662,0.9138451
3.66,-0.1937876,-1.432429,1.005939,-0.1217502,-1.521647,0.5478811,-0.2732679,-1.532565,0.1045619,-0.1430463,-1.604773,0.05692048,-0.1010743,-1.20757,0.9567368,-0.1516468,-1.288148,0.4942253,-0.2908725,-1.328084,0.04854646,-0.1399037,-1.366533,0.03544475,-0.08199302,-1.324069,1.482095,0.01143845,-1.345015,1.555341,-0.05201983,-1.157339,1.412105,-0.0606904,-1.049665,1.136176,-0.009994557,-1.113089,0.90077,-0.1722459,-1.471621,1.421439,-0.2945358,-1.53947,1.160197,-0.2954489,-1.559862,0.9120204
3.68,-0.1822551,-1.438187,1.005897,-0.104256,-1.524154,0.548194,-0.2301107,-1.549588,0.09750292,-0.09221671,-1.610962,0.05676073,-0.09790082,-1.210033,0.9568249,-0.1491816,-1.289859,0.494261,-0.2910176,-1.328461,0.04928824,-0.1399527,-1.366159,0.03515338,-0.07371235,-1.328393,1.482056,0.02044597,-1.346873,1.555034,-0.05017882,-1.160124,1.413298,-0.06225246,-1.052547,1.137459,-0.006587526,-1.113305,0.9024733,-0.1583242,-1.478869,1.42046,-0.2770256,-1.551153,1.158752,-0.2751354,-1.571788,0.9106008
3.7,-0.1706713,-1.443873,1.005677,-0.08739462,-1.525798,0.5481625,-0.185748,-1.562074,0.09141377,-0.04179271,-1.613081,0.05799874,-0.09388057,-1.213067,0.956585,-0.1454256,-1.291232,0.4937668,-0.2910815,-1.328832,0.04994367,-0.1399626,-1.365992,0.03498614,-0.06514026,-1.333193,1.481716,0.02953513,-1.348221,1.554817,-0.04826418,-1.16376,1.413867,-0.06412702,-1.056051,1.138271,-0.003893434,-1.113851,0.9036658,-0.1437793,-1.486543,1.419299,-0.2590793,-1.56226,1.157042,-0.2548085,-1.58217,0.9088609
3.72,-0.158649,-1.449556,1.0053,-0.07107898,-1.52688,0.5477858,-0.1413045,-1.570725,0.08653238,0.007464805,-1.611574,0.06122535,-0.08950086,-1.216323,0.9563184,-0.1416276,-1.292891,0.4932983,-0.291117,-1.329302,0.0506523,-0.139904,-1.365732,0.03487162,-0.05630879,-1.337955,1.481369,0.03866413,-1.349946,1.554645,-0.04538317,-1.1676,1.414618,-0.0651889,-1.06072,1.138955,-0.001107033,-1.113888,0.9042737,-0.1289301,-1.493808,1.417869,-0.2406364,-1.57291,1.155056,-0.234006,-1.592144,0.906874
3.74,-0.146323,-1.455097,1.004509,-0.05506907,-1.527294,0.5468774,-0.09812597,-1.576612,0.08284881,0.05441993,-1.606653,0.06645598,-0.08503287,-1.219583,0.955983,-0.1373783,-1.294607,0.4927351,-0.2911586,-1.329922,0.05147234,-0.1398346,-1.365435,0.03469808,-0.04710167,-1.342453,1.480766,0.04795599,-1.352021,1.554288,-0.0430337,-1.171932,1.413667,-0.06551538,-1.062432,1.13924,0.0006511529,-1.113382,0.9046453,-0.1142527,-1.500293,1.416166,-0.2221748,-1.583509,1.153042,-0.212878,-1.601459,0.9048492
3.76,-0.1336215,-1.460462,1.003351,-0.03884199,-1.527317,0.5456244,-0.05696291,-1.580284,0.08035576,0.09824593,-1.596971,0.07180294,-0.07972243,-1.222998,0.955561,-0.1325809,-1.296333,0.492101,-0.2912153,-1.330574,0.05247502,-0.1398448,-1.365308,0.03452779,-0.03744871,-1.347028,1.479865,0.05738332,-1.35385,1.553983,-0.03922541,-1.176295,1.41321,-0.065584,-1.067149,1.138987,0.00211756,-1.113125,0.9038031,-0.09924866,-1.506676,1.414371,-0.2031936,-1.593662,1.150867,-0.1912938,-1.610444,0.902703
3.78,-0.1205214,-1.467824,1.002355,-0.02209898,-1.528159,0.5444913,-0.01927836,-1.583077,0.07910455,0.1370311,-1.585037,0.07688948,-0.07148878,-1.229356,0.9543192,-0.1276557,-1.298445,0.4905958,-0.2912572,-1.331096,0.05267258,-0.1397986,-1.365374,0.03459236,-0.02777754,-1.351643,1.47882,0.06688678,-1.355719,1.553353,-0.03535684,-1.181006,1.412328,-0.06515399,-1.072442,1.138226,0.003278576,-1.112779,0.9022207,-0.08437799,-1.512889,1.412545,-0.183888,-1.60284,1.148325,-0.1690352,-1.61901,0.9002799
3.8,-0.1057522,-1.474156,1.000991,-0.003071577,-1.528727,0.5433389,0.01373519,-1.585491,0.0784689,0.1693731,-1.570793,0.07995597,-0.06514458,-1.233884,0.9541014,-0.1221834,-1.300223,0.4900832,-0.2910611,-1.331498,0.05406645,-0.1396924,-1.365301,0.03440895,-0.01792614,-1.355641,1.478074,0.07669204,-1.357551,1.552752,-0.03074196,-1.185415,1.411328,-0.06409681,-1.077885,1.137229,0.004003653,-1.112199,0.9001774,-0.06724097,-1.518619,1.410231,-0.1638023,-1.613227,1.146544,-0.1589251,-1.626008,0.8979054
3.82,-0.09271213,-1.478869,0.9996561,0.01668905,-1.528165,0.542964,0.04079154,-1.585429,0.07847653,0.1944102,-1.556414,0.07941598,-0.05821441,-1.23759,0.9530458,-0.1162114,-1.302055,0.4888822,-0.2909819,-1.331996,0.05509978,-0.1394686,-1.364668,0.03465787,-0.007748667,-1.360594,1.4769,0.08644585,-1.359731,1.552131,-0.0247957,-1.190747,1.410137,-0.06229258,-1.084269,1.136163,0.004209354,-1.111773,0.8977731,-0.05284294,-1.524516,1.408401,-0.1438271,-1.621869,1.143731,-0.1368142,-1.634066,0.8951138
3.84,-0.07660343,-1.485417,0.997848,0.03891535,-1.527469,0.5419386,0.06122959,-1.58508,0.07740474,0.212246,-1.544641,0.07707679,-0.05023034,-1.242943,0.9521439,-0.1099301,-1.304209,0.487763,-0.2910334,-1.332839,0.05649712,-0.1395777,-1.364894,0.03469919,0.002798201,-1.365335,1.475658,0.09653068,-1.362169,1.551402,-0.01888543,-1.196061,1.408785,-0.05984087,-1.091238,1.134667,0.003994897,-1.111786,0.8948516,-0.03865492,-1.530166,1.407039,-0.1239078,-1.628886,1.140971,-0.1125836,-1.64224,0.8925726
3.86,-0.06445023,-1.48952,0.9940277,0.06194181,-1.524432,0.540406,0.07680643,-1.58519,0.07597503,0.2244777,-1.534049,0.07158633,-0.04056074,-1.246179,0.9516882,-0.1027433,-1.305576,0.4873902,-0.290886,-1.333844,0.05912441,-0.1395277,-1.364614,0.03492888,0.01322902,-1.369771,1.473749,0.1061415,-1.364881,1.550407,-0.01259121,-1.200823,1.407523,-0.05693258,-1.098415,1.13302,0.003567551,-1.111914,0.8918431,-0.02334952,-1.535577,1.404709,-0.103904,-1.636061,1.137838,-0.08848716,-1.649528,0.8896659
3.88,-0.03983026,-1.497882,0.9940102,0.08370445,-1.522959,0.5389535,0.08770652,-1.583013,0.0742103,0.2331534,-1.52647,0.06474667,-0.03323593,-1.253858,0.9494337,-0.09412043,-1.309318,0.4844772,-0.2911594,-1.334651,0.06004561,-0.1397798,-1.364957,0.03540088,0.02353428,-1.374879,1.473057,0.1164046,-1.367368,1.549554,-0.005555916,-1.206678,1.406287,-0.05326988,-1.106152,1.131653,0.003190872,-1.112396,0.8892038,-0.006942816,-1.541363,1.4027,-0.08305038,-1.643052,1.134983,-0.06460465,-1.655935,0.8869861
3.9,-0.01408137,-1.504874,0.9938287,0.1034174,-1.521412,0.5367873,0.09480017,-1.581449,0.07210464,0.238179,-1.521081,0.0566253,-0.02544824,-1.261446,0.9470152,-0.08352859,-1.312136,0.4811564,-0.2911931,-1.335678,0.06171683,-0.1398832,-1.365387,0.035944,0.03413582,-1.380308,1.472161,0.1268061,-1.370625,1.548656,0.0008441472,-1.213145,1.404749,-0.0490515,-1.114034,1.129989,0.003024797,-1.112851,0.8864826,0.008862841,-1.547174,1.400655,-0.0621998,-1.649642,1.13185,-0.03983546,-1.662217,0.8841598
3.92,0.00447737,-1.510095,0.9904042,0.1215247,-1.519302,0.5330406,0.09921523,-1.583616,0.06938697,0.2399984,-1.519928,0.04561148,-0.01473272,-1.266905,0.9449278,-0.07076325,-1.314494,0.4784911,-0.2905133,-1.337872,0.06524573,-0.139425,-1.365884,0.03644954,0.04514554,-1.386007,1.469861,0.1366534,-1.37423,1.547453,0.007575026,-1.21963,1.402755,-0.04543503,-1.121383,1.128267,0.002943779,-1.113986,0.884109,0.02457135,-1.553552,1.398435,-0.04123635,-1.655884,1.128244,-0.01416247,-1.668184,0.8810111
3.94,0.01865146,-1.514414,0.9866678,0.1383562,-1.516555,0.5299047,0.1014844,-1.585088,0.06778736,0.2428606,-1.524488,0.03982562,-0.003046829,-1.271125,0.9428741,-0.05635218,-1.31731,0.4759772,-0.2893821,-1.34128,0.07010674,-0.1387776,-1.366937,0.03691696,0.0561362,-1.391595,1.467517,0.1459142,-1.377761,1.546773,0.01414141,-1.226206,1.400593,-0.04124397,-1.128009,1.126557,0.003437142,-1.114764,0.8819419,0.04239978,-1.559374,1.395006,-0.01940881,-1.662575,1.124202,0.01043046,-1.672763,0.8771908
3.96,0.0396051,-1.519061,0.9871967,0.1556217,-1.515769,0.5294898,0.1048009,-1.586753,0.06906903,0.2458295,-1.525163,0.04151784,0.005679653,-1.277678,0.9407052,-0.03975217,-1.320958,0.4726987,-0.288013,-1.347112,0.07609963,-0.1379912,-1.369149,0.03802859,0.06793246,-1.39756,1.466964,0.1561346,-1.380834,1.547423,0.01958858,-1.234232,1.399268,-0.03705133,-1.136065,1.125478,0.004685572,-1.116411,0.8807735,0.05551511,-1.564974,1.393381,0.003432122,-1.667978,1.120465,0.03505296,-1.677379,0.8736444
3.98,0.05782584,-1.521639,0.9888028,0.1710987,-1.515079,0.5304443,0.1066046,-1.58699,0.07188337,0.2463979,-1.524924,0.0395252,0.01631251,-1.28186,0.9402152,-0.02204558,-1.324061,0.4714774,-0.2859981,-1.357808,0.08573329,-0.1372336,-1.373378,0.04025534,0.07940611,-1.40317,1.467597,0.1664523,-1.384385,1.548857,0.0256733,-1.241608,1.399724,-0.03286118,-1.144043,1.126117,0.006027744,-1.118439,0.8814938,0.07627019,-1.569842,1.391395,0.02693012,-1.673656,1.118276,0.06060121,-1.681314,0.8716668
4,0.07516804,-1.523301,0.9898298,0.1845602,-1.51562,0.5305471,0.1073823,-1.587001,0.07386658,0.2470858,-1.525808,0.03951808,0.0262883,-1.284738,0.9421161,-0.002478618,-1.324271,0.4724599,-0.2811486,-1.371579,0.09867757,-0.1351103,-1.377314,0.04316641,0.09177523,-1.408622,1.469221,0.1773654,-1.386915,1.551295,0.0315233,-1.249085,1.40204,-0.02915613,-1.152127,1.128685,0.007715085,-1.121027,0.8843859,0.09412367,-1.574891,1.392116,0.05096489,-1.677694,1.117571,0.08659715,-1.684516,0.8712134
4.02,0.09249939,-1.524931,0.9910389,0.1937552,-1.517405,0.5298915,0.107465,-1.587462,0.07463904,0.2469518,-1.526286,0.03939189,0.03532413,-1.287848,0.9452031,0.01816836,-1.321194,0.4745003,-0.2739319,-1.386194,0.1138609,-0.1325499,-1.382661,0.04722586,0.1037209,-1.41321,1.471606,0.187969,-1.38931,1.554456,0.03699212,-1.255395,1.40651,-0.02580893,-1.159689,1.133193,0.009714139,-1.123975,0.8893253,0.1128599,-1.578862,1.393682,0.07566924,-1.681557,1.118225,0.1121034,-1.68681,0.8719462
4.04,0.1101058,-1.526158,0.9929672,0.1990287,-1.518585,0.5292844,0.1073864,-1.588365,0.07503644,0.2464827,-1.526412,0.03960454,0.04333367,-1.291302,0.9486708,0.03962156,-1.314753,0.477074,-0.2633221,-1.399781,0.1297934,-0.1282851,-1.386786,0.05209074,0.1155074,-1.417627,1.474552,0.1986049,-1.391166,1.557785,0.04293358,-1.261473,1.411742,-0.02271161,-1.166448,1.138856,0.01253742,-1.126848,0.89555,0.1316409,-1.582398,1.3959,0.1005422,-1.685111,1.119695,0.137758,-1.688306,0.8734977
4.06,0.1275749,-1.527094,0.9949098,0.2019242,-1.519682,0.5286658,0.1073104,-1.589669,0.07505934,0.2458485,-1.526477,0.03962677,0.05106723,-1.295045,0.9515741,0.06066281,-1.306659,0.4796203,-0.2481312,-1.414187,0.1439237,-0.1200429,-1.39025,0.05754116,0.1274182,-1.421836,1.477123,0.2089799,-1.392977,1.561075,0.04807705,-1.268014,1.416793,-0.02190148,-1.173031,1.144972,0.01571987,-1.130844,0.9024566,0.1512038,-1.585442,1.397981,0.1255221,-1.688348,1.121292,0.1635281,-1.688993,0.8751958
4.08,0.1447638,-1.527577,0.9966431,0.2045807,-1.520913,0.5283015,0.1075278,-1.591511,0.07530539,0.2451451,-1.526417,0.03972898,0.05798014,-1.299063,0.9538849,0.07927576,-1.297023,0.4821756,-0.2281335,-1.431201,0.1549077,-0.1078254,-1.391592,0.06326371,0.1391669,-1.425625,1.479172,0.2191472,-1.394264,1.563746,0.05338272,-1.27455,1.420749,-0.02130127,-1.17916,1.150325,0.01941744,-1.134417,0.9087704,0.17055,-1.587486,1.399096,0.1504816,-1.691172,1.122235,0.189434,-1.689038,0.8762943
4.1,0.1608451,-1.527426,0.997384,0.2079626,-1.521886,0.5275802,0.1082908,-1.593936,0.07538226,0.2446468,-1.526316,0.03966085,0.0648968,-1.302494,0.95522,0.09562214,-1.284471,0.4843714,-0.2020723,-1.44867,0.1618426,-0.091349,-1.38801,0.06963499,0.1508521,-1.428823,1.480182,0.228548,-1.395245,1.566024,0.05880434,-1.280815,1.423465,-0.02100006,-1.184838,1.154717,0.02370444,-1.137767,0.9143121,0.1924071,-1.587538,1.398457,0.1759622,-1.693942,1.122389,0.2145427,-1.688173,0.8764483
4.12,0.1752335,-1.52669,0.9974278,0.2121901,-1.523401,0.5266947,0.1088837,-1.595369,0.07529985,0.2445932,-1.52651,0.0394829,0.07143436,-1.304989,0.9567742,0.1102545,-1.273387,0.4872408,-0.1717106,-1.463807,0.1649919,-0.07346787,-1.383683,0.07350378,0.163669,-1.431945,1.480757,0.2382372,-1.394814,1.5679,0.06461643,-1.288436,1.42428,-0.02062852,-1.190309,1.15799,0.02835815,-1.141019,0.9188682,0.2104821,-1.588607,1.397922,0.1995717,-1.693424,1.120974,0.2514273,-1.681514,0.8777096
4.14,0.1890785,-1.52543,0.9971138,0.2164839,-1.523945,0.525719,0.1092518,-1.59599,0.07525315,0.2446547,-1.526577,0.03934714,0.07841339,-1.30673,0.9583641,0.1230788,-1.263699,0.4902609,-0.1387597,-1.474633,0.1638318,-0.05293831,-1.377721,0.07617181,0.1755135,-1.434099,1.481227,0.2479885,-1.394793,1.569178,0.07099641,-1.29454,1.4247,-0.01972701,-1.195627,1.16052,0.03309045,-1.144703,0.9225582,0.2292306,-1.587789,1.397024,0.2247389,-1.693982,1.120422,0.2764934,-1.678986,0.8773063
4.16,0.2028577,-1.523454,0.9964467,0.2200708,-1.523454,0.5245674,0.1095834,-1.596704,0.07508368,0.244544,-1.526424,0.03919875,0.08507611,-1.308146,0.9597332,0.1350461,-1.25459,0.4932549,-0.1046155,-1.480736,0.160045,-0.02792229,-1.373907,0.07550261,0.1866859,-1.435548,1.481408,0.2573417,-1.394191,1.569897,0.07667822,-1.300087,1.42533,-0.01743932,-1.200994,1.162408,0.0381672,-1.148102,0.9255133,0.2471689,-1.585844,1.39568,0.2499551,-1.693651,1.119681,0.3010862,-1.675621,0.87664
4.18,0.2146094,-1.52212,0.9961302,0.2245508,-1.523232,0.5240431,0.1099858,-1.596639,0.07560698,0.2448308,-1.526477,0.03906182,0.09176847,-1.30946,0.9605797,0.1465382,-1.245504,0.4959538,-0.06915968,-1.482392,0.1539496,-0.0007861785,-1.367711,0.07261742,0.1982571,-1.436545,1.481454,0.2670908,-1.393036,1.570347,0.08346077,-1.304921,1.42584,-0.01460877,-1.206968,1.163936,0.04301266,-1.152415,0.9279016,0.2652048,-1.583502,1.394749,0.2745842,-1.691706,1.11905,0.3256007,-1.671536,0.8761528
4.2,0.2283,-1.518519,0.9953925,0.2295663,-1.522574,0.5232186,0.1106219,-1.59724,0.07613248,0.2450372,-1.526635,0.03886667,0.09836778,-1.309901,0.9611234,0.1579101,-1.237467,0.4983327,-0.03334147,-1.479723,0.1457095,0.02887692,-1.358886,0.06844995,0.2101745,-1.436659,1.481042,0.276922,-1.391211,1.570554,0.09003278,-1.309752,1.425756,-0.01143273,-1.213151,1.164645,0.04818855,-1.156924,0.9295021,0.2818969,-1.581349,1.394342,0.2980173,-1.688187,1.118423,0.3496899,-1.66694,0.8757563
4.22,0.241118,-1.515297,0.9947829,0.2327037,-1.522495,0.5227197,0.1117077,-1.599223,0.07653409,0.2450161,-1.526771,0.03883882,0.1051738,-1.310363,0.961625,0.1691231,-1.230313,0.5006805,0.002927582,-1.472901,0.1357988,0.06055776,-1.346769,0.06361072,0.2209791,-1.437468,1.480654,0.2856899,-1.389503,1.570347,0.09671416,-1.31471,1.425113,-0.00783697,-1.219871,1.164574,0.05366725,-1.161323,0.9304844,0.2989504,-1.57854,1.393388,0.320911,-1.684137,1.117393,0.3725307,-1.661516,0.87484
4.24,0.2538134,-1.511479,0.9939808,0.2342121,-1.522743,0.5223292,0.1128941,-1.601818,0.07664118,0.2446803,-1.526711,0.03879087,0.1118724,-1.310501,0.9617472,0.1806897,-1.223942,0.5026841,0.03923815,-1.462628,0.125022,0.09376252,-1.331799,0.05904883,0.2318094,-1.436196,1.479977,0.2945302,-1.38671,1.570256,0.1032345,-1.317677,1.425043,-0.003794369,-1.226574,1.164177,0.05903944,-1.165858,0.9309944,0.3143675,-1.574357,1.392273,0.3425992,-1.678599,1.116334,0.3945579,-1.655267,0.8739207
4.26,0.2660705,-1.507006,0.9929087,0.2380665,-1.5219,0.5217821,0.113376,-1.60242,0.07728522,0.2447508,-1.526856,0.03891755,0.1185273,-1.309934,0.9617373,0.1923217,-1.218601,0.5043752,0.07530098,-1.449179,0.1135449,0.1258413,-1.313486,0.05459819,0.2422165,-1.434372,1.479266,0.3030371,-1.383414,1.570025,0.1095204,-1.32038,1.424553,0.000560453,-1.233263,1.163126,0.06444564,-1.170537,0.9307622,0.3288065,-1.569822,1.391222,0.3630383,-1.671981,1.115184,0.41569,-1.648765,0.8729087
4.28,0.2778963,-1.502255,0.9917444,0.241776,-1.520825,0.5213012,0.113828,-1.603043,0.07804263,0.2448335,-1.527207,0.03895472,0.1251115,-1.309044,0.9616696,0.2043588,-1.214031,0.5059728,0.1104179,-1.432897,0.1023875,0.1569528,-1.292794,0.05093496,0.2519262,-1.432007,1.478536,0.3111265,-1.379832,1.569674,0.1155485,-1.322472,1.42377,0.005101263,-1.23971,1.161553,0.06971826,-1.175213,0.9298782,0.3441623,-1.563241,1.389845,0.3825667,-1.664392,1.113983,0.4360985,-1.641488,0.8718714
4.3,0.2891899,-1.497661,0.9905241,0.2449391,-1.520264,0.5209528,0.1141965,-1.603662,0.0787312,0.2449496,-1.527597,0.03924421,0.1321119,-1.307779,0.9613819,0.2168528,-1.210202,0.5072176,0.1444492,-1.413947,0.09146032,0.1870033,-1.269996,0.04777161,0.2615506,-1.42893,1.477741,0.3189868,-1.375629,1.569355,0.1219692,-1.323693,1.422621,0.01027927,-1.245399,1.159559,0.07484282,-1.179635,0.9282258,0.3577335,-1.557134,1.38881,0.4007137,-1.655885,1.112754,0.4558965,-1.633177,0.8709945
4.32,0.2996286,-1.49296,0.989471,0.2477881,-1.519694,0.5208942,0.1145702,-1.604045,0.079593,0.2451046,-1.527955,0.03943559,0.1392612,-1.30574,0.9610291,0.2291685,-1.206623,0.5081936,0.1771269,-1.392716,0.08126321,0.2162272,-1.245571,0.04575124,0.2707895,-1.425357,1.477051,0.3265764,-1.370937,1.569025,0.1287474,-1.323864,1.4212,0.0158138,-1.250231,1.157325,0.07968898,-1.184037,0.9259231,0.3706721,-1.550554,1.387914,0.4177193,-1.646577,1.11156,0.4750313,-1.623741,0.870308
4.34,0.3092664,-1.488186,0.9886475,0.2506478,-1.519073,0.5211262,0.1151168,-1.604341,0.08070673,0.2452807,-1.52827,0.03933113,0.1461934,-1.303274,0.9604924,0.2415644,-1.202863,0.5090621,0.2080365,-1.369451,0.07233261,0.2453353,-1.220196,0.04452445,0.2800007,-1.420653,1.476357,0.333666,-1.364766,1.568714,0.1355564,-1.323029,1.419775,0.02164316,-1.25421,1.155023,0.08404405,-1.188443,0.9230973,0.3830908,-1.543204,1.387197,0.433545,-1.636527,1.110518,0.4934341,-1.61314,0.8699463
4.36,0.318356,-1.483611,0.9879714,0.2536778,-1.518362,0.5215216,0.1158301,-1.605243,0.08213737,0.2453618,-1.528525,0.03997897,0.1536677,-1.300129,0.9598626,0.2542064,-1.198768,0.5097677,0.2369025,-1.344518,0.06472179,0.2739812,-1.194156,0.04332743,0.2887094,-1.415502,1.47574,0.3408668,-1.358724,1.568416,0.1426178,-1.321092,1.417947,0.02789014,-1.256987,1.152365,0.08884599,-1.191839,0.9198815,0.3950245,-1.535261,1.386571,0.4482884,-1.625891,1.109524,0.5111777,-1.601199,0.8698502
